seed,elapsed_seconds
111,0.0566105842590332
112,0.060350894927978516
113,0.05753302574157715
114,0.05983471870422363
115,0.05767941474914551
116,0.06122899055480957
117,0.05598592758178711
118,0.05648636817932129
119,0.054709672927856445
120,0.05987977981567383
121,0.05852484703063965
122,0.06072521209716797
123,0.06042194366455078
124,0.05787944793701172
125,0.05878138542175293
126,0.0592350959777832
127,0.05584073066711426
128,0.05859065055847168
129,0.062212228775024414
130,0.05894279479980469
131,0.06256985664367676
132,0.059461116790771484
133,0.058680057525634766
134,0.05373859405517578
135,0.055882930755615234
136,0.05754423141479492
137,0.05739426612854004
138,0.05871295928955078
139,0.05818510055541992
140,0.05793404579162598
141,0.05623579025268555
142,0.05685162544250488
143,0.05524277687072754
144,0.057799339294433594
145,0.0609288215637207
146,0.05695843696594238
147,0.05786538124084473
148,0.05520343780517578
149,0.056997060775756836
150,0.0579681396484375
151,0.056281328201293945
152,0.05638527870178223
153,0.05503058433532715
154,0.056974172592163086
155,0.05912899971008301
156,0.058655738830566406
157,0.057555198669433594
158,0.058097124099731445
159,0.056348562240600586
160,0.05954265594482422
161,0.057154178619384766
162,0.05624270439147949
163,0.056433916091918945
164,0.054145097732543945
165,0.056534528732299805
166,0.056166887283325195
167,0.06066703796386719
168,0.06177330017089844
169,0.059438467025756836
170,0.0582880973815918
171,0.06592392921447754
172,0.0599513053894043
173,0.059209346771240234
174,0.05922961235046387
175,0.05753064155578613
176,0.057736873626708984
177,0.05897784233093262
178,0.05398225784301758
179,0.057711124420166016
180,0.057379722595214844
181,0.05889487266540527
182,0.07823038101196289
183,0.058162689208984375
184,0.06046342849731445
185,0.05838632583618164
186,0.05350780487060547
187,0.057428836822509766
188,0.05774641036987305
189,0.060602426528930664
190,0.059180498123168945
191,0.05950736999511719
192,0.057889461517333984
193,0.05725216865539551
194,0.060291290283203125
195,0.05723452568054199
196,0.06189727783203125
197,0.06006050109863281
198,0.05725860595703125
199,0.060986995697021484
200,0.0588071346282959
201,0.05798029899597168
202,0.060259103775024414
203,0.05922412872314453
204,0.06150484085083008
205,0.05996227264404297
206,0.05970287322998047
207,0.057793378829956055
208,0.05690646171569824
209,0.05832552909851074
210,0.06044292449951172
211,0.0574185848236084
212,0.057894229888916016
213,0.05717921257019043
214,0.05757427215576172
215,0.05841803550720215
216,0.06123042106628418
217,0.05707192420959473
218,0.058244943618774414
219,0.05956101417541504
220,0.05511951446533203
221,0.05807042121887207
222,0.059920549392700195
223,0.060825347900390625
224,0.05915212631225586
225,0.05831170082092285
226,0.059038639068603516
227,0.061165809631347656
228,0.0585939884185791
229,0.05609011650085449
230,0.05986189842224121
231,0.055112600326538086
232,0.05572867393493652
233,0.05852484703063965
234,0.06029391288757324
235,0.05746936798095703
236,0.055925846099853516
237,0.05773806571960449
238,0.05760383605957031
239,0.057890892028808594
240,0.0568387508392334
241,0.058498382568359375
242,0.05607724189758301
243,0.06029200553894043
244,0.05824565887451172
245,0.058751821517944336
246,0.06103968620300293
247,0.05934262275695801
248,0.06078600883483887
249,0.05687522888183594
250,0.06042814254760742
251,0.05721926689147949
252,0.059014320373535156
253,0.059816837310791016
254,0.062258005142211914
255,0.05589580535888672
256,0.06194567680358887
257,0.05793952941894531
258,0.05832648277282715
259,0.05660438537597656
260,0.05248665809631348
261,0.05791425704956055
262,0.059061527252197266
263,0.0571136474609375
264,0.05784916877746582
265,0.061104774475097656
266,0.05917668342590332
267,0.05554914474487305
268,0.06077408790588379
269,0.05975914001464844
270,0.05856585502624512
271,0.05673813819885254
272,0.0869760513305664
273,0.055683135986328125
274,0.05724763870239258
275,0.05480766296386719
276,0.056372642517089844
277,0.054189205169677734
278,0.05663919448852539
279,0.058356285095214844
280,0.05468297004699707
281,0.05841803550720215
282,0.057044267654418945
283,0.05857586860656738
284,0.0585174560546875
285,0.05967283248901367
286,0.06042218208312988
287,0.05298900604248047
288,0.05739951133728027
289,0.05931735038757324
290,0.05765223503112793
291,0.0579981803894043
292,0.05737185478210449
293,0.05654716491699219
294,0.059812307357788086
295,0.056081533432006836
296,0.05546736717224121
297,0.05826735496520996
298,0.05655717849731445
299,0.05574631690979004
300,0.05877494812011719
301,0.05682659149169922
302,0.05924844741821289
303,0.05619192123413086
304,0.05743408203125
305,0.05565786361694336
306,0.05977916717529297
307,0.05470848083496094
308,0.05744791030883789
309,0.05762434005737305
310,0.05723071098327637
311,0.05697894096374512
312,0.055022478103637695
313,0.059651851654052734
314,0.05675816535949707
315,0.05958724021911621
316,0.05786776542663574
317,0.0594029426574707
318,0.05752205848693848
319,0.06326603889465332
320,0.05985069274902344
321,0.05906033515930176
322,0.05711007118225098
323,0.0578465461730957
324,0.05887246131896973
325,0.057094573974609375
326,0.05935835838317871
327,0.059424400329589844
328,0.05851888656616211
329,0.05520749092102051
330,0.05609607696533203
331,0.05933547019958496
332,0.056525468826293945
333,0.05518674850463867
334,0.05826091766357422
335,0.05700564384460449
336,0.055393218994140625
337,0.059868812561035156
338,0.059694766998291016
339,0.05951428413391113
340,0.0562891960144043
341,0.05991220474243164
342,0.05640101432800293
343,0.05914711952209473
344,0.06067490577697754
345,0.057242631912231445
346,0.05891823768615723
347,0.05678844451904297
348,0.06057000160217285
349,0.058194875717163086
350,0.05984830856323242
351,0.05881142616271973
352,0.056890010833740234
353,0.05545639991760254
354,0.06132793426513672
355,0.05741167068481445
356,0.0564877986907959
357,0.0582430362701416
358,0.05646157264709473
359,0.057308197021484375
360,0.05577731132507324
361,0.05728888511657715
362,0.05838155746459961
363,0.08158564567565918
364,0.06015205383300781
365,0.061010122299194336
366,0.05474352836608887
367,0.058504581451416016
368,0.05541396141052246
369,0.0544130802154541
370,0.05321002006530762
371,0.058187246322631836
372,0.0561823844909668
373,0.05555105209350586
374,0.0569918155670166
375,0.0562283992767334
376,0.05415606498718262
377,0.05621814727783203
378,0.0553131103515625
379,0.05485677719116211
380,0.05517888069152832
381,0.057738304138183594
382,0.0557103157043457
383,0.058187246322631836
384,0.056267738342285156
385,0.056374549865722656
386,0.06105327606201172
387,0.05554032325744629
388,0.05775094032287598
389,0.057862281799316406
390,0.055647850036621094
391,0.0553441047668457
392,0.05828666687011719
393,0.05282926559448242
394,0.056107521057128906
395,0.057242393493652344
396,0.05778241157531738
397,0.05238175392150879
398,0.05625104904174805
399,0.05502033233642578
400,0.05659222602844238
401,0.05481696128845215
402,0.05547976493835449
403,0.05984377861022949
404,0.05809497833251953
405,0.05443716049194336
406,0.053456783294677734
407,0.05573010444641113
408,0.05483818054199219
409,0.05476665496826172
410,0.05515265464782715
411,0.053827524185180664
412,0.05570650100708008
413,0.057462215423583984
414,0.05476093292236328
415,0.05917930603027344
416,0.055945396423339844
417,0.05678057670593262
418,0.05497097969055176
419,0.056517601013183594
