seed,elapsed_seconds
144,0.10270333290100098
145,0.11496210098266602
146,0.12378835678100586
147,0.1144094467163086
148,0.11023306846618652
149,0.09907770156860352
150,0.10652852058410645
151,0.09845471382141113
152,0.10418462753295898
153,0.09161639213562012
154,0.10234546661376953
155,0.11055207252502441
156,0.09546303749084473
157,0.10041522979736328
158,0.1126551628112793
159,0.10986065864562988
160,0.09228897094726562
161,0.10224103927612305
162,0.1008462905883789
163,0.09459424018859863
164,0.10357403755187988
165,0.09837174415588379
166,0.09079098701477051
167,0.10701251029968262
168,0.10956430435180664
169,0.10887360572814941
170,0.11576652526855469
171,0.10235404968261719
172,0.09573149681091309
173,0.11285924911499023
174,0.11521506309509277
175,0.09599781036376953
176,0.1378178596496582
177,0.10247254371643066
178,0.10580015182495117
179,0.10154032707214355
180,0.0931699275970459
181,0.1043696403503418
182,0.12512993812561035
183,0.09431195259094238
184,0.10537052154541016
185,0.10918545722961426
186,0.11269521713256836
187,0.09454011917114258
188,0.09982609748840332
189,0.08977866172790527
190,0.10362625122070312
191,0.1004188060760498
192,0.10876202583312988
193,0.11401748657226562
194,0.10443544387817383
195,0.09575581550598145
196,0.09525227546691895
197,0.11185312271118164
198,0.09984922409057617
199,0.09824943542480469
200,0.10544419288635254
201,0.10193037986755371
202,0.09442949295043945
203,0.08984565734863281
204,0.11822986602783203
205,0.08896541595458984
206,0.09672307968139648
207,0.09290218353271484
208,0.09393882751464844
209,0.09935736656188965
210,0.10205626487731934
211,0.09527802467346191
212,0.10905694961547852
213,0.09830784797668457
214,0.08958244323730469
215,0.11225724220275879
216,0.09398150444030762
217,0.08910393714904785
218,0.10400676727294922
219,0.09793210029602051
220,0.09629631042480469
221,0.1023411750793457
222,0.09118032455444336
223,0.10155844688415527
224,0.09659147262573242
225,0.0995936393737793
226,0.10537028312683105
227,0.08545088768005371
228,0.08945798873901367
229,0.11656069755554199
230,0.10898685455322266
231,0.09792327880859375
232,0.11509013175964355
233,0.1254274845123291
234,0.09147405624389648
235,0.10435295104980469
236,0.1039581298828125
237,0.1018831729888916
238,0.08565592765808105
239,0.14420318603515625
240,0.09526705741882324
241,0.11007428169250488
242,0.11179494857788086
243,0.09862089157104492
244,0.1085050106048584
245,0.09291458129882812
246,0.0929267406463623
247,0.09413480758666992
248,0.0838627815246582
249,0.11156678199768066
250,0.10160207748413086
251,0.11356472969055176
252,0.1361839771270752
253,0.11089801788330078
254,0.12177729606628418
255,0.10427093505859375
256,0.11575913429260254
257,0.11890459060668945
258,0.13820409774780273
259,0.1123969554901123
260,0.09601116180419922
261,0.0985867977142334
262,0.08888936042785645
263,0.10873723030090332
264,0.11526155471801758
265,0.0994560718536377
266,0.08744621276855469
267,0.10066843032836914
268,0.10055232048034668
269,0.09791803359985352
270,0.09902048110961914
271,0.10789704322814941
272,0.09236764907836914
273,0.10178160667419434
274,0.09813666343688965
275,0.08844137191772461
276,0.10725259780883789
277,0.08426284790039062
278,0.10003352165222168
279,0.1142127513885498
280,0.10686326026916504
281,0.09859323501586914
282,0.09035301208496094
283,0.0862588882446289
284,0.08696699142456055
285,0.09606027603149414
286,0.09376716613769531
287,0.09072351455688477
288,0.09252381324768066
289,0.12210321426391602
290,0.12451410293579102
291,0.09711623191833496
292,0.09563755989074707
293,0.1002340316772461
294,0.10086536407470703
295,0.10326671600341797
296,0.11816596984863281
297,0.10531139373779297
298,0.10404348373413086
299,0.11257481575012207
300,0.13451623916625977
301,0.09471869468688965
302,0.09549689292907715
303,0.10169601440429688
304,0.09262657165527344
305,0.2104177474975586
306,0.44324350357055664
307,0.5043549537658691
308,0.6229064464569092
309,0.5941519737243652
310,0.6471085548400879
311,0.5555016994476318
312,0.6152167320251465
313,0.6753935813903809
314,0.6157882213592529
315,0.6686620712280273
316,0.6222035884857178
317,0.56345534324646
318,0.6613447666168213
319,0.5676970481872559
320,0.5380041599273682
321,0.5976369380950928
322,0.5333948135375977
323,0.5581583976745605
324,0.5191695690155029
325,0.5219523906707764
326,0.4611549377441406
327,0.33420419692993164
328,0.286212682723999
329,0.1718120574951172
330,1.6275620460510254
331,0.44487953186035156
332,0.5226132869720459
333,0.428661584854126
334,0.4832468032836914
335,0.5379507541656494
336,0.5755140781402588
337,0.46148180961608887
338,0.47852206230163574
339,0.4565751552581787
340,0.5416414737701416
341,0.46985363960266113
342,0.27931952476501465
343,0.2000257968902588
344,0.12790894508361816
345,0.24718546867370605
346,0.4767303466796875
347,0.5525410175323486
348,0.438706636428833
349,0.2541372776031494
350,0.16025424003601074
351,0.17103266716003418
352,0.360734224319458
353,0.4986860752105713
354,0.44637322425842285
355,0.4891245365142822
356,0.3519566059112549
357,0.31372690200805664
358,0.23720073699951172
359,0.12894701957702637
360,0.462125301361084
361,0.49097728729248047
362,0.4466385841369629
363,0.480679988861084
364,0.49602699279785156
365,0.3776586055755615
366,0.5261108875274658
367,0.4878978729248047
368,0.4943084716796875
369,0.5495195388793945
370,0.4468374252319336
371,0.4424562454223633
372,0.40836620330810547
373,0.2602200508117676
374,0.19469356536865234
375,0.29855918884277344
376,0.5327243804931641
377,0.6543147563934326
378,0.6006767749786377
379,0.5095641613006592
380,0.41225671768188477
381,0.46758389472961426
382,0.48333048820495605
383,0.5014522075653076
384,0.5102097988128662
385,0.40703415870666504
386,0.35276079177856445
387,0.19524908065795898
388,0.339536190032959
389,0.5295708179473877
390,0.5460546016693115
391,0.40885448455810547
392,0.5163311958312988
393,0.47757935523986816
394,0.4729573726654053
395,0.4912149906158447
396,0.4499657154083252
397,0.40569639205932617
398,0.5224449634552002
399,0.4214210510253906
400,0.4596288204193115
401,0.4122018814086914
402,0.41516947746276855
403,0.4576301574707031
404,0.4075906276702881
405,0.37958407402038574
406,0.3178718090057373
407,0.4576144218444824
408,0.427386999130249
409,0.5257377624511719
410,0.41914796829223633
411,0.3179812431335449
412,0.3467977046966553
413,0.560546875
414,0.4265718460083008
415,0.5123066902160645
416,0.42694616317749023
417,0.4686257839202881
418,0.4921994209289551
419,0.47894906997680664
