seed,elapsed_seconds
172,0.07482790946960449
173,0.0819096565246582
174,0.08063268661499023
175,0.07471227645874023
176,0.09154844284057617
177,0.08530116081237793
178,0.06726241111755371
179,0.06641221046447754
180,0.07740473747253418
181,0.07404232025146484
182,0.06673741340637207
183,0.07850313186645508
184,0.07635903358459473
185,0.07000088691711426
186,0.07468032836914062
187,0.07688331604003906
188,0.07207870483398438
189,0.07609319686889648
190,0.0753319263458252
191,0.0729527473449707
192,0.07697296142578125
193,0.08257222175598145
194,0.07547521591186523
195,0.07078266143798828
196,0.08405256271362305
197,0.06632184982299805
198,0.06680583953857422
199,0.0688636302947998
200,0.07077288627624512
201,0.07116341590881348
202,0.07200098037719727
203,0.07790422439575195
204,0.07663536071777344
205,0.07474088668823242
206,0.07101583480834961
207,0.07263064384460449
208,0.0710134506225586
209,0.07202267646789551
210,0.0724794864654541
211,0.07438778877258301
212,0.08323335647583008
213,0.08457231521606445
214,0.07621598243713379
215,0.07569718360900879
216,0.08953094482421875
217,0.07514834403991699
218,0.07287335395812988
219,0.06761479377746582
220,0.07611870765686035
221,0.07095503807067871
222,0.07093644142150879
223,0.07114291191101074
224,0.08673381805419922
225,0.07221460342407227
226,0.0787203311920166
227,0.07818770408630371
228,0.07448816299438477
229,0.07442283630371094
230,0.07464289665222168
231,0.08179163932800293
232,0.07253241539001465
233,0.07392740249633789
234,0.06569290161132812
235,0.09778237342834473
236,0.07434296607971191
237,0.06587910652160645
238,0.07410717010498047
239,0.07367372512817383
240,0.08515810966491699
241,0.07280445098876953
242,0.06997370719909668
243,0.07706999778747559
244,0.07477664947509766
245,0.08090567588806152
246,0.07651972770690918
247,0.10175442695617676
248,0.08049583435058594
249,0.07167696952819824
250,0.07915186882019043
251,0.07019877433776855
252,0.07335734367370605
253,0.07558155059814453
254,0.07831954956054688
255,0.0722048282623291
256,0.08556604385375977
257,0.07914090156555176
258,0.07893180847167969
259,0.0812830924987793
260,0.07800936698913574
261,0.07374262809753418
262,0.09041190147399902
263,0.08264994621276855
264,0.06878423690795898
265,0.072509765625
266,0.06861042976379395
267,0.07515430450439453
268,0.07549190521240234
269,0.06789565086364746
270,0.0816352367401123
271,0.07401180267333984
272,0.08031129837036133
273,0.07003092765808105
274,0.06648039817810059
275,0.06897139549255371
276,0.07266736030578613
277,0.0783989429473877
278,0.0806272029876709
279,0.0742497444152832
280,0.06739592552185059
281,0.06968569755554199
282,0.07496142387390137
283,0.08152151107788086
284,0.0741264820098877
285,0.08375740051269531
286,0.0764012336730957
287,0.08062362670898438
288,0.0884397029876709
289,0.06831932067871094
290,0.07971811294555664
291,0.09526777267456055
292,0.06786131858825684
293,0.07466006278991699
294,0.07881474494934082
295,0.0820918083190918
296,0.08711123466491699
297,0.07061290740966797
298,0.06552004814147949
299,0.07557296752929688
300,0.08225512504577637
301,0.070343017578125
302,0.07595467567443848
303,0.08047127723693848
304,0.07064485549926758
305,0.06799125671386719
306,0.07447671890258789
307,0.08489108085632324
308,0.07814216613769531
309,0.07848262786865234
310,0.07928204536437988
311,0.08046627044677734
312,0.07653641700744629
313,0.06523561477661133
314,0.0709986686706543
315,0.07816123962402344
316,0.0725553035736084
317,0.1000514030456543
318,0.07892107963562012
319,0.07633638381958008
320,0.07907271385192871
321,0.072509765625
322,0.07993793487548828
323,0.0872652530670166
324,0.07150626182556152
325,0.08102607727050781
326,0.08108782768249512
327,0.07955026626586914
328,0.08487367630004883
329,0.07436156272888184
330,0.11112070083618164
331,0.0770406723022461
332,0.07496976852416992
333,0.06888079643249512
334,0.07825374603271484
335,0.08113598823547363
336,0.0773615837097168
337,0.06893181800842285
338,0.07685637474060059
339,0.07312846183776855
340,0.06716203689575195
341,0.07070612907409668
342,0.07533812522888184
343,0.07776045799255371
344,0.0786435604095459
345,0.07329726219177246
346,0.08470416069030762
347,0.06710219383239746
348,0.06536555290222168
349,0.0702826976776123
350,0.1059412956237793
351,0.06743049621582031
352,0.07302212715148926
353,0.07953691482543945
354,0.0738983154296875
355,0.07507205009460449
356,0.07468414306640625
357,0.07409501075744629
358,0.08073592185974121
359,0.0816338062286377
360,0.07639932632446289
361,0.07499933242797852
362,0.07757091522216797
363,0.08552432060241699
364,0.07006263732910156
365,0.07794070243835449
366,0.07741570472717285
367,0.0719001293182373
368,0.06532144546508789
369,0.07861828804016113
370,0.07475590705871582
371,0.08215546607971191
372,0.06597423553466797
373,0.07474851608276367
374,0.07857537269592285
375,0.07552027702331543
376,0.06728053092956543
377,0.07556843757629395
378,0.07916903495788574
379,0.07171630859375
380,0.0825495719909668
381,0.06881475448608398
382,0.07625937461853027
383,0.0705416202545166
384,0.08121037483215332
385,0.09335947036743164
386,0.09501075744628906
387,0.09894371032714844
388,0.06930971145629883
389,0.07073640823364258
390,0.09012436866760254
391,0.07507848739624023
392,0.07431435585021973
393,0.07047820091247559
394,0.07261157035827637
395,0.07139754295349121
396,0.0713505744934082
397,0.06346940994262695
398,0.08083844184875488
399,0.0701913833618164
400,0.08797383308410645
401,0.07022809982299805
402,0.06977963447570801
403,0.07217121124267578
404,0.07422232627868652
405,0.07163214683532715
406,0.07416319847106934
407,0.07187008857727051
408,0.07823991775512695
409,0.08660125732421875
410,0.07234048843383789
411,0.07959818840026855
412,0.07092738151550293
413,0.07758569717407227
414,0.07393765449523926
415,0.06799960136413574
416,0.07576179504394531
417,0.07616186141967773
418,0.07649087905883789
419,0.0725698471069336
