seed,episode,avg_abs_td
3,49,0.02014846531285845
3,50,1.414918012929476
3,51,27.267595447574205
3,52,0.006205521403221059
3,53,0.04033363094857708
3,54,0.0026124476149664844
3,55,0.0017014834060338953
3,56,0.12675137771103753
3,57,0.0005065606334858271
3,58,0.1701078296749408
3,59,14.091016135043054
3,60,4.785175284486515
3,61,0.015758527000475808
3,62,4.685557083468813e-05
3,63,20.119091472130233
3,64,0.09300182687300981
3,65,0.032297568495889904
3,66,15.294226595875084
3,67,45.24092428119345
3,68,5.634456767628157
3,69,1.5186826764305532e-06
3,70,0.02132356190312696
3,71,6.487896966029131
3,72,0.12911143673970024
3,73,2.0161835223575508e-07
3,74,0.08468172901580123
3,75,7.971820803476248e-08
3,76,5.048786751634301e-08
3,77,3.17839133530858e-08
3,78,1.982643353197015e-08
3,79,1.223959104438658e-08
3,80,10.208333340809853
3,81,8.400352938622852
3,82,24.14611419004134
3,83,0.38085396679763883
3,84,0.01845019319775863
3,85,22.930338543457854
3,86,0.2267761270312312
3,87,0.016145738631525446
3,88,0.009225096225719178
3,89,5.10416666681361
3,90,8.941044201312327e-11
3,91,0.05904451454183363
3,92,3.1922316641915437e-11
3,93,1.7643183210698982e-11
3,94,13.767812093108759
3,95,5.469180663908446e-12
3,96,3.055648326958741e-12
3,97,1.708004108517495e-12
3,98,9.547918011776346e-13
3,99,5.333881484640793e-13
3,100,2.9753977059954195e-13
3,101,0.008072869166056
3,102,0.03571428576146486
3,103,5.1144274001065547e-14
3,104,0.029660186452477255
3,105,1.569115208136888e-14
3,106,8.807769328692908e-15
3,107,4.736951571734001e-15
3,108,0.04317715144626493
3,109,1.4802973661668755e-15
3,110,10.275675460435815
3,111,2.9605947323337506e-16
3,112,1.4802973661668753e-16
3,113,0.060607238981617684
3,114,0.0
3,115,0.0
3,116,0.038689619688453414
3,117,0.0
3,118,0.0
3,119,0.0
4,0,7.09375
4,1,33.75
4,2,20.475
4,3,99.125
4,4,5.329545454545454
4,5,15.696875
4,6,11.319196428571429
4,7,12.094951923076923
4,8,3.90234375
4,9,0.7264539930555556
4,10,1.991724917763158
4,11,2.4881184895833335
4,12,9.8720703125
4,13,3.4576822916666665
4,14,7.523165021623884
4,15,30.058444213867187
4,16,0.6442208426339285
4,17,10.301564110649956
4,18,15.280766487121582
4,19,0.3944392800331116
4,20,0.9649949537383186
4,21,31.67108890414238
4,22,28.265440702438354
4,23,4.249080645350309
4,24,15.763651410738627
4,25,11.044661929032632
4,26,14.119396480964497
4,27,22.508468627929688
4,28,49.068506142124534
4,29,3.743005042662844
4,30,31.385472865687916
4,31,0.14087614042052468
4,32,14.668854428548366
4,33,0.2491947364062071
4,34,0.04213127439167389
4,35,0.1151492575019282
4,36,6.3607302754526245
4,37,0.11916827500327701
4,38,0.12781952295145516
4,39,12.011252727535313
4,40,0.27406145429813905
4,41,5.63552612848848
4,42,23.704168695785206
4,43,36.66917347270623
4,44,0.0026283263448079928
4,45,8.278280115643723
4,46,0.0837258218519257
4,47,0.1504809049622372
4,48,15.131855520735925
4,49,36.572509765625
4,50,0.015880092946447228
4,51,0.00035051051551053075
4,52,13.946250679190173
4,53,0.11225995297209101
4,54,13.398128198818492
4,55,9.973587136381473
4,56,7.759609441219199
4,57,0.021068363801066248
4,58,4.385604729155175
4,59,0.026193550333180493
4,60,0.05756785684486043
4,61,0.04424484815373534
4,62,7.962826530937993
4,63,7.771270167294213
4,64,8.624086452376408e-07
4,65,0.03476603104875614
4,66,0.024977274500737723
4,67,2.572894368668699e-07
4,68,7.94923792529647
4,69,1.1143056751391119e-07
4,70,6.514644409113164e-08
4,71,3.815024777568491e-08
4,72,0.004037685323198227
4,73,1.3102188667346581e-08
4,74,7.673946293233295e-09
4,75,0.0010510422122963017
4,76,2.6233699657041143e-09
4,77,0.000525523030425999
4,78,8.907562835484365e-10
4,79,0.14745288927778225
4,80,0.02803299479667573
4,81,1.7338293763676424e-10
4,82,0.02046756523013127
4,83,3.487935866057038e-11
4,84,5.983794012082693
4,85,0.001965350507296959
4,86,0.015917603083907536
4,87,4.177621211927847e-12
4,88,2.3882747631394827e-12
4,89,0.0020188522433166917
4,90,6.623781840007275
4,91,4.2958229566162725e-13
4,92,0.014016497287142216
4,93,0.014295596158749892
4,94,7.42369129132688e-14
4,95,3.907985046680551e-14
4,96,2.07981779946446e-14
4,97,0.007351907057951935
4,98,0.007008248643485815
4,99,1.7610611915588408
4,100,1.4802973661668755e-15
4,101,8.881784197001252e-16
4,102,0.06412506103517335
4,103,2.9903578257553836
4,104,1.4802973661668753e-16
4,105,0.00013138108555210692
4,106,0.0
4,107,0.0
4,108,0.0
4,109,0.0
4,110,0.0
4,111,0.006547981001113978
4,112,0.0
4,113,0.0
4,114,57.89312744140625
4,115,0.0
4,116,0.0
4,117,0.0035041243217407425
4,118,0.0
4,119,0.0
5,0,25.75
5,1,9.166666666666666
5,2,7.491666666666666
5,3,99.25
5,4,9.0
5,5,12.372916666666667
5,6,10.72109375
5,7,14.809709821428571
5,8,17.112955729166668
5,9,5.797412109375
5,10,13.788975306919642
5,11,9.76923076923077
5,12,10.09672619047619
5,13,0.6743850708007812
5,14,16.939402262369793
5,15,8.847705841064453
5,16,0.458219051361084
5,17,17.464440008004505
5,18,29.693304419517517
5,19,4.68450240790844
5,20,3.1297985792160032
5,21,69.541015625
5,22,0.2820390736063321
5,23,0.4713913493535735
5,24,0.8873549600442251
5,25,0.2783101322129369
5,26,13.186394231102895
5,27,4.154391667805612
5,28,64.63525390625
5,29,4.624714600412214
5,30,8.838637256134664
5,31,12.46610305703507
5,32,16.060832263967313
5,33,5.731234298325944
5,34,4.036513472504729
5,35,0.06990549958152315
5,36,0.017280888765147513
5,37,17.653450950311676
5,38,0.009222231718524654
5,39,0.20964201274725527
5,40,12.318262630196363
5,41,0.0038718518587638564
5,42,14.1374495684532
5,43,0.15682552145558537
5,44,10.398894827211015
5,45,0.0012787133223963743
5,46,5.829315699323743
5,47,0.11668936604561742
5,48,3.292800204337128
5,49,0.00021417430454354994
5,50,14.603412940980808
5,51,0.11075281782071013
5,52,21.97505759782853
5,53,3.8597037825411205
5,54,0.3813461283675685
5,55,1.0021477176251162e-05
5,56,5.656651909313344
5,57,0.030027270123496288
5,58,0.03879712622255216
5,59,9.42744923546882
5,60,5.571853286904608e-07
5,61,3.185621696803291e-07
5,62,0.11797130496023145
5,63,0.6112897689309946
5,64,0.020639548945966535
5,65,0.38769533437951526
5,66,1.5516946098396527e-08
5,67,6.105777115786881
5,68,0.038137298434871604
5,69,0.01013745270600482
5,70,2.215688373515453e-09
5,71,0.008651547010257459
5,72,30.198085787183455
5,73,15.099042893591728
5,74,3.942173994649541e-10
5,75,0.030067605408732878
5,76,13.447129054582005
5,77,1.6477671079447495e-10
5,78,1.3444430753869105e-10
5,79,0.00515987909492896
5,80,0.029492819916395296
5,81,3.7807386850848466e-11
5,82,31.963541710838665
5,83,1.1786866372716247
5,84,0.0004993445598248103
5,85,85.47720336914062
5,86,0.002117108573704713
5,87,27.622487875527206
5,88,0.013200382435435485
5,89,1.8162323497013706e-12
5,90,3.0360355176329508
5,91,0.006456832575468918
5,92,0.0012899697549963174
5,93,2.4920806159419345e-13
5,94,1.58465833048164e-13
5,95,6.038486815882019
5,96,5.980401359314176e-14
5,97,0.000299606731958324
5,98,6.210111432107432
5,99,0.005085605593170125
5,100,6.5133084111342514e-15
5,101,3.6267285471088444e-15
5,102,2.0724163126336257e-15
5,103,1.1842378929335002e-15
5,104,2.7632281111744628
5,105,2.9605947323337506e-16
5,106,10.694610616904303
5,107,13.222277316926311
5,108,10.368649176719746
5,109,0.01939791819363368
5,110,0.0
5,111,0.013462747846347156
5,112,4.004557286151491
5,113,0.0
5,114,0.0
5,115,0.0
5,116,0.0
5,117,0.0
5,118,7.621109039071598
5,119,0.0
6,0,13.3125
6,1,33.833333333333336
6,2,33.833333333333336
6,3,20.55
6,4,99.25
6,5,6.64375
6,6,4.578575721153846
6,7,18.49587673611111
6,8,29.552083333333332
6,9,14.786470853365385
6,10,14.336031400240385
6,11,6.2064697265625
6,12,8.299187796456474
6,13,19.24835662841797
6,14,25.009897232055664
6,15,3.514774958292643
6,16,2.6790192127227783
6,17,0.48476825441632954
6,18,0.519245058298111
6,19,1.3339745071199205
6,20,2.3033432093533603
6,21,0.4062839789049966
6,22,9.841922516849907
6,23,0.8308509675165018
6,24,0.2774632330983877
6,25,4.2803589487448335
6,26,0.5197716891869075
6,27,0.3696466476604756
6,28,0.07212029053092313
6,29,14.221421693545482
6,30,0.3748108875654659
6,31,32.040551147808095
6,32,0.2548818728605511
6,33,0.010333895391795522
6,34,4.606183459104074
6,35,0.10345459789046174
6,36,0.7445632464733895
6,37,29.576179122465227
6,38,0.019995848380758168
6,39,14.801654980258329
6,40,10.258113681782493
6,41,0.00020446286185397491
6,42,0.00013282720350786073
6,43,8.63133081060082e-05
6,44,0.13513872932110513
6,45,85.08203125
6,46,4.969320986245593
6,47,3.453327300340196
6,48,30.516785851746
6,49,1.0097101503051912e-05
6,50,0.03222267104681345
6,51,0.0687162227698197
6,52,0.009675219223856628
6,53,5.861753357374845
6,54,1.9995422215917966
6,55,0.10457683482144042
6,56,0.3131670410674152
6,57,1.1762675405554053e-06
6,58,26.17724609375
6,59,0.025134908941486178
6,60,0.4663117925408644
6,61,0.07910540837988397
6,62,0.20136562233662805
6,63,0.687704746930907
6,64,0.00853190453860062
6,65,19.992847512557766
6,66,6.945262756351802
6,67,0.0007855323468451969
6,68,0.24842233803982264
6,69,0.435270467512242
6,70,0.2070829019139964
6,71,0.07142857455696472
6,72,0.007991360644998696
6,73,0.001209498115915229
6,74,9.062597285722862
6,75,0.0039956801324347035
6,76,0.005581689961427926
6,77,0.0026699360476721
6,78,0.061779672683694165
6,79,16.84082031269679
6,80,0.03571428631619306
6,81,0.002447407443232606
6,82,69.0205078125
6,83,0.09459411555914363
6,84,0.043856476203836404
6,85,12.357445231672203
6,86,1.0135077962066438e-11
6,87,47.440150972408205
6,88,0.0009989198946602218
6,89,23.72007548620356
6,90,0.043302617739818416
6,91,31.938383282762132
6,92,0.008450127605155114
6,93,8.231933653253994e-13
6,94,0.017857143123675052
6,95,3.111585063682772e-13
6,96,11.881306460452082
6,97,1.0835776720341528e-13
6,98,6.987003568307652e-14
6,99,4.3298697960381105e-14
6,100,12.024514053709684
6,101,0.00892857156163096
6,102,0.0004994599455718229
6,103,5.0330110449673766e-15
6,104,35.206624348958336
6,105,8.242380097026428
6,106,1.4802973661668755e-15
6,107,8.881784197001252e-16
6,108,29.68100815266278
6,109,2.9605947323337506e-16
6,110,1.4802973661668753e-16
6,111,0.0
6,112,0.0
6,113,0.0
6,114,0.00039276621288986124
6,115,0.0
6,116,0.001223703701722962
6,117,0.0
6,118,0.0
6,119,0.0
7,0,15.071428571428571
7,1,50.5
7,2,20.7
7,3,25.625
7,4,33.75
7,5,0.8636363636363636
7,6,7.600446428571429
7,7,12.119318181818182
7,8,17.23046875
7,9,18.402622767857142
7,10,11.036458333333334
7,11,15.319602272727273
7,12,1.2501808449074074
7,13,3.7488301595052085
7,14,46.4659423828125
7,15,22.2655029296875
7,16,8.496383666992188
7,17,8.904600255629596
7,18,11.356879340277779
7,19,4.78470065858629
7,20,0.9676339285714286
7,21,0.6106535471402682
7,22,16.8668710788091
7,23,1.515308787425359
7,24,29.9974609375
7,25,7.247245967388153
7,26,2.174635600298643
7,27,3.2291182118157544
7,28,22.849314285907894
7,29,0.28082160488702357
7,30,6.40693179031627
7,31,2.9715854441811747
7,32,6.368308793345932
7,33,0.06439364315398659
7,34,18.060602322819047
7,35,7.116299476578003
7,36,0.25056968459921336
7,37,0.054827605167312346
7,38,0.015842886132910888
7,39,84.940673828125
7,40,0.9713856413743795
7,41,0.10799652945490834
7,42,5.514511895836932
7,43,18.411611634899202
7,44,7.354390540337491
7,45,0.0968267564686747
7,46,0.30683699227025824
7,47,3.9045461699160184
7,48,0.26173883196037834
7,49,0.23940211898700847
7,50,0.030926211369226242
7,51,13.937590617781119
7,52,8.495724118822894
7,53,15.610651189630682
7,54,0.09063831572946413
7,55,6.968775496280332
7,56,0.6730381995701646
7,57,69.48516845703125
7,58,0.1149524318057974
7,59,5.233717876566383e-06
7,60,8.53390785553536
7,61,0.009569223948449057
7,62,1.7801897846207264e-06
7,63,1.1732074911563473e-06
7,64,7.47952713838392e-07
7,65,4.6808067614515875e-07
7,66,0.23596902667807404
7,67,46.1226241424283
7,68,3.450367683187851
7,69,0.001130026273763526
7,70,3.636611202152274
7,71,14.608970269634316
7,72,1.637333024717691e-08
7,73,1.0289057827961301e-08
7,74,0.1265030207795128
7,75,3.975480981447769e-09
7,76,2.287900683721015e-09
7,77,0.12289711642578352
7,78,0.04669917113673272
7,79,3.848657688839315e-10
7,80,23.0613118443385
7,81,1.6640185525792125e-10
7,82,1.2194449154160716e-10
7,83,8.440070864423888e-11
7,84,2.657509073322537
7,85,0.0005649855426185077
7,86,2.293476519810156e-11
7,87,16.247395833347564
7,88,8.694970669390992e-12
7,89,0.0004906531627639131
7,90,13.992189407353308
7,91,1.8392139663111115e-12
7,92,1.0743998283639182e-12
7,93,6.226130722097878e-13
7,94,0.014493441889215431
7,95,8.931421587004445
7,96,1.1716553653210818e-13
7,97,0.0003758848320024758
7,98,3.774758283725532e-14
7,99,2.1242267204494663e-14
7,100,0.00024532657924528474
7,101,3.0981464390642994
7,102,17.561503743236607
7,103,2.0724163126336257e-15
7,104,1.1842378929335002e-15
7,105,11.643228530883789
7,106,2.9605947323337506e-16
7,107,10.975832509144462
7,108,0.0
7,109,0.0
7,110,8.192447662353516
7,111,0.02570393430623774
7,112,4.4321072179826855
7,113,0.0
7,114,0.0
7,115,0.06144855812831951
7,116,0.0
7,117,0.0
7,118,0.0
7,119,0.0
8,0,15.142857142857142
8,1,20.7
8,2,11.446428571428571
8,3,7.805803571428571
8,4,74.375
8,5,5.491815476190476
8,6,34.146205357142854
8,7,26.64453125
8,8,20.31015625
8,9,2.880615234375
8,10,9.4240966796875
8,11,6.061767578125
8,12,6.322271173650568
8,13,11.18083381652832
8,14,17.637139892578126
8,15,15.725283145904541
8,16,12.333700074089897
8,17,0.5261967658996582
8,18,7.83325080871582
8,19,6.569878101348877
8,20,10.6240234375
8,21,10.116438037157058
8,22,0.37129404289381845
8,23,6.433518541852633
8,24,29.91605892404914
8,25,4.794574636288664
8,26,0.4671747531168736
8,27,0.1331076530429224
8,28,42.4091796875
8,29,0.31145482911961153
8,30,21.5203337430954
8,31,14.473597765574231
8,32,34.95821368106408
8,33,8.622740080633031
8,34,0.07912887994704458
8,35,0.22199609056951886
8,36,3.05080132223884
8,37,1.8316466269557168
8,38,1.8492043568639929
8,39,0.14913759542585986
8,40,0.19035508002384127
8,41,0.010673561009336177
8,42,0.17973073356685063
8,43,0.003075279094090888
8,44,5.662979766043736
8,45,22.24012017060452
8,46,0.000772886522358481
8,47,0.06867097588142686
8,48,0.0002955694886549824
8,49,31.489929972268687
8,50,3.162387083770923
8,51,6.694027841043966e-05
8,52,0.1770591494378162
8,53,5.568163474121904
8,54,1.3925340743471242
8,55,5.930621419144207e-06
8,56,0.13672185875549647
8,57,15.74479693167381
8,58,8.357517189102106
8,59,0.04677496074917463
8,60,7.364376850560461e-07
8,61,0.034148565220381996
8,62,0.7996406773741975
8,63,0.15286270764549575
8,64,0.026643323927357798
8,65,8.801547794294133e-08
8,66,22.113194548703643
8,67,17.005737345996415
8,68,5.450044263782821
8,69,1.2721653656437107e-08
8,70,0.07707869530712907
8,71,2.9442452920136475e-09
8,72,1.8625666934705503e-09
8,73,8.751519477790051
8,74,1.2260349199820284
8,75,4.157929186140071e-10
8,76,0.6035229168360569
8,77,1.7523767622170303e-10
8,78,1.2510381619534883e-10
8,79,23.343794021121518
8,80,5.2864379540551454e-11
8,81,4.376953125076642
8,82,2.4977834615450927e-11
8,83,5.815468354592438
8,84,9.682773101834149e-12
8,85,20.045572916678122
8,86,3.4126405405269602e-12
8,87,1.981007950272821e-12
8,88,0.3473783939913884
8,89,13.941964298387491
8,90,3.786600662654867e-13
8,91,13.082672309958056
8,92,8.06992103159484
8,93,6.957397620984314e-14
8,94,3.038363805040953
8,95,3.9450398718397985
8,96,0.1353543739397321
8,97,0.009553909330538346
8,98,6.8833827526759706e-15
8,99,4.144832625267251e-15
8,100,2.3684757858670005e-15
8,101,1.3322676295501878e-15
8,102,0.06788977616088288
8,103,2.9605947323337506e-16
8,104,1.4802973661668753e-16
8,105,2.1829427083430724
8,106,0.033284338081330134
8,107,0.0
8,108,91.58281858647653
8,109,0.0
8,110,0.0
8,111,0.003343880995381759
8,112,0.0
8,113,27.657315075878945
8,114,0.0
8,115,0.0069618225098354025
8,116,0.009906885699808243
8,117,0.0
8,118,15.027361106872558
8,119,0.0
9,0,5.666666666666667
9,1,50.125
9,2,8.471153846153847
9,3,99.25
9,4,25.25
9,5,12.445833333333333
9,6,12.899553571428571
9,7,8.874131944444445
9,8,11.708333333333334
9,9,15.887169471153847
9,10,7.519140625
9,11,6.070980296415441
9,12,18.302193777901785
9,13,0.5884454900568182
9,14,64.7265625
9,15,18.088830947875977
9,16,0.5762504577636719
9,17,0.46814918518066406
9,18,0.6003605769230769
9,19,1.7161526896736838
9,20,9.873965209180659
9,21,24.775909036397934
9,22,10.027387730099939
9,23,16.206127713833535
9,24,3.8773144905765853
9,25,8.335819277380194
9,26,0.1569466677361301
9,27,0.09730249588998656
9,28,81.8408203125
9,29,20.13494873046875
9,30,36.987732423702255
