episode,return,avg_td
68,-136.0,5.8287053953561125
69,-109.0,13.934051284929723
70,-11.0,5.546209181032836
71,-17.0,0.9926180805512488
72,-106.0,11.873956214803298
73,-108.0,8.779981148410425
74,-104.0,28.582352849539927
75,-116.0,7.9887209234582315
76,-110.0,15.068929298407484
77,-133.0,4.230619965403207
78,-106.0,17.395128507355945
79,-102.0,20.23669924816385
80,-112.0,6.892710151403619
81,-31.0,3.847717639157318
82,-109.0,6.380004073245158
83,-120.0,7.734716964459567
84,-114.0,12.982129542760198
85,-112.0,6.993928683663301
86,-125.0,4.197278327440218
87,-100.0,79.75269353960711
88,-105.0,15.759205226032671
89,-105.0,12.30494586263785
90,-102.0,26.301461018683238
91,-100.0,74.2525077782549
92,-56.0,9.112737969053686
93,-126.0,6.086665605568083
94,-107.0,11.82778898602469
95,-19.0,2.668251001503789
96,-110.0,12.224869001564032
97,-101.0,26.39515338140959
98,-24.0,3.182415432051135
99,-118.0,6.539870520339996
100,-111.0,7.111582367680644
101,-35.0,2.048883612537745
102,-123.0,3.2206762630763612
103,-171.0,3.7162714407508903
104,-120.0,10.300156478900947
105,-107.0,15.338665154656358
106,-124.0,5.902672264637463
107,-103.0,20.073524624443454
108,-100.0,75.29084868527278
109,-125.0,3.847732242921488
110,-47.0,1.6635355440531951
111,-109.0,11.353242369117613
112,-148.0,5.261526690912478
113,-112.0,5.916304304028935
114,-112.0,4.880618731742477
115,-103.0,26.33021623968438
116,-120.0,8.5117507737758
117,-100.0,73.57203726463968
118,-129.0,4.056705946208734
119,-115.0,8.262664773973537
120,-118.0,5.25349974871926
121,-102.0,16.928373805074873
122,-130.0,6.574279999733458
123,-109.0,8.20307664587571
124,-14.0,0.912025174530929
125,-117.0,6.604050217456394
126,-157.0,4.895365260289509
127,-100.0,72.20334009606944
128,-104.0,21.004066145917026
129,-114.0,9.528323407727793
130,-112.0,7.2057588542757465
131,-116.0,5.05589397901866
132,-19.0,3.531071733638134
133,-27.0,4.369495040334795
134,-126.0,4.222141272941333
135,-18.0,4.7024237312278805
136,-147.0,5.0913718674227395
137,-116.0,4.82217102925961
138,-109.0,7.670758166282313
139,-103.0,12.307608712298778
140,-111.0,9.275104529830992
141,-30.0,2.056693998037889
142,-133.0,7.249782282227252
143,-10.0,0.8426504471783028
144,-145.0,5.3995546942293
145,-136.0,6.326140993762411
146,-101.0,37.8086688202862
147,-111.0,9.798330899600126
148,-171.0,3.176316080035577
149,-102.0,16.994092479437445
150,-23.0,4.450101990611616
151,-128.0,7.387627562774315
152,-111.0,12.66054790572548
153,-120.0,6.09013283789972
154,-100.0,74.70769755461488
155,-62.0,4.126399422812744
156,-118.0,6.4460826023696445
157,-105.0,15.40164881872135
158,-15.0,2.6374159760136604
159,-140.0,3.8691810276318885
160,-108.0,8.37076467071305
161,-111.0,11.850934044999674
162,-108.0,8.2339323408076
163,-121.0,13.499255341744082
164,-101.0,37.88971757817178
165,-114.0,5.202449561531226
166,-105.0,13.336708258430056
167,-110.0,5.714512880924527
168,-119.0,8.332968605421982
169,-100.0,73.28658281926536
170,-142.0,3.975429157619567
171,-138.0,5.678857095448136
172,-108.0,11.112534712159402
173,-110.0,7.95070367706115
174,-120.0,6.919305432954768
175,-109.0,11.309828969263018
176,-125.0,3.8242926049535666
177,-46.0,5.208133967621514
178,-140.0,4.255681141415171
179,-114.0,6.669783884868737
180,-109.0,6.535489432996838
181,-111.0,11.573721569010226
182,-120.0,6.045101487286563
183,-101.0,36.96372874188866
184,-102.0,24.49176038275557
185,-127.0,5.860778244140351
186,-104.0,13.782308229169436
187,-134.0,7.553964954737944
188,-158.0,3.3924719221557122
189,-114.0,9.171795633265678
190,-104.0,14.925296805407825
191,-125.0,10.299324088551556
192,-126.0,3.952085338002151
193,-133.0,7.878391861801818
194,-112.0,8.773088622032724
195,-122.0,5.086340099617941
196,-26.0,5.609574857253424
197,-123.0,5.149403074193194
198,-106.0,9.111038665670451
199,-113.0,5.56510100376129
200,-102.0,21.636501671715834
201,-103.0,18.205170250248376
202,-136.0,5.480576015927601
203,-111.0,7.116798139388069
204,-109.0,9.69496577345781
205,-112.0,18.659886103787723
206,-112.0,5.686141365104267
207,-16.0,7.5115252210138275
208,-103.0,16.059607721452064
209,-107.0,14.772756615313309
210,-130.0,6.414539060432913
211,-130.0,5.0486453751927804
212,-25.0,3.445959567470686
213,-113.0,5.36819156936276
214,-121.0,6.536811386192659
215,-105.0,11.781905360894621
216,-156.0,5.329974634963692
217,-117.0,6.198467751664506
218,-104.0,12.609636311867849
219,-126.0,4.407663892195312
220,-115.0,8.381308700861139
221,-104.0,13.117142671479849
222,-122.0,6.029602591097983
223,-114.0,4.748435056065645
224,-8.0,0.7441330221474892
225,-114.0,6.597635748779996
226,-145.0,5.739578504464216
227,-121.0,7.966980116936531
228,-18.0,4.5605492965837575
229,-118.0,7.368166416801975
230,-115.0,8.034390215000258
231,-136.0,8.86722395216213
232,-115.0,4.420166901556282
233,-16.0,3.340392759908961
234,-108.0,7.896578248897283
235,-102.0,21.01169717059585
236,-115.0,11.70461432270052
237,-127.0,8.41165159276351
238,-116.0,6.90163036486639
239,-26.0,0.9145567402412473
240,-111.0,8.93977693021805
241,-166.0,3.2267870439541335
242,-119.0,4.120020103070247
243,-18.0,2.4918837049696965
244,-18.0,2.419176002591801
245,-119.0,4.45800986800691
246,-16.0,5.514374277377791
247,-113.0,7.89644950840519
248,-39.0,6.210634391810977
249,-112.0,5.424371594162953
250,-109.0,21.808677043221277
251,-7.0,0.6842348006827755
252,-115.0,6.864747308571647
253,-154.0,5.379886241201574
254,-110.0,10.74431364461263
255,-19.0,0.8815559666625973
256,-19.0,3.3344651316099685
257,-102.0,21.475639544305313
258,-122.0,5.313146994453808
259,-106.0,11.100595666041206
260,-107.0,8.868672537600336
261,-108.0,13.781053163021845
262,-100.0,74.36753486288332
263,-177.0,3.9986516505250735
264,-133.0,7.419582972621292
265,-110.0,15.583051889636511
266,-42.0,2.7292134535240176
267,-104.0,11.574656664240562
268,-11.0,3.9444671410666774
269,-108.0,7.23526887311808
270,-135.0,4.759954021351197
271,-54.0,6.0645339409146635
272,-27.0,7.437537667752094
273,-107.0,8.792847861640467
274,-101.0,37.2051523570497
275,-161.0,4.637068322803714
276,-120.0,5.166475889353238
277,-140.0,3.6584494909448386
278,-15.0,0.8341450636411804
279,-109.0,11.655009126694221
280,-10.0,0.7476811762419613
281,-102.0,18.04817137685205
282,-12.0,5.146003515472871
283,-104.0,19.593897067169387
284,-107.0,9.933091384201578
285,-16.0,3.849038175027838
286,-14.0,0.8144019511250818
287,-113.0,6.494085441661909
288,-15.0,3.968638931662261
289,-12.0,3.506483193226955
290,-112.0,8.580371291965696
291,-17.0,0.8436968062102903
292,-10.0,0.7332651963716919
293,-109.0,10.791837795889128
294,-105.0,11.932541457397745
295,-105.0,16.995636971157456
296,-101.0,36.29851825408848
297,-16.0,0.8266575870319433
298,-105.0,12.513022602611391
299,-107.0,17.01906665372328
300,-17.0,2.6803558950392157
301,-26.0,5.808522220232774
302,-11.0,0.746095854991039
303,-103.0,17.39714415561634
304,-108.0,8.483962357918951
305,-103.0,17.059270397927992
306,-26.0,3.370450973276924
307,-102.0,31.893524782241126
308,-104.0,13.58099762114946
309,-105.0,12.456429446850075
310,-115.0,8.07857730964863
311,-14.0,3.8907160748578526
312,-19.0,2.3316110913429013
313,-28.0,3.3885144386314727
314,-105.0,11.968920943134387
315,-107.0,16.524984524521606
316,-102.0,21.543435125883818
317,-10.0,4.054503790935962
318,-9.0,4.308766536216275
319,-104.0,15.490299188891242
320,-15.0,3.270799664507317
321,-15.0,0.7970147453003017
322,-19.0,2.5256153183204986
323,-11.0,0.7192439146502377
324,-13.0,0.7627279988122146
325,-9.0,0.6529680911798059
326,-101.0,36.48941337223905
327,-11.0,4.45216054413773
328,-34.0,5.77665641426714
329,-10.0,0.6825891940110506
330,-14.0,5.788642545292308
331,-106.0,17.450808833518927
332,-107.0,8.50300930673913
333,-15.0,6.627674782824069
334,-8.0,7.199960973480244
335,-105.0,10.828832164144016
336,-103.0,18.16931609524062
337,-10.0,0.6758916831941926
338,-12.0,0.7273955200053283
339,-101.0,34.64442384773528
340,-19.0,0.8244083269258339
341,-110.0,13.709302360712316
342,-8.0,0.584718786263553
343,-113.0,5.419497951061453
344,-109.0,11.531386202674982
345,-11.0,0.6908407913457572
346,-7.0,0.5195404440719925
347,-7.0,0.5182319899012998
348,-21.0,2.6461346517499833
349,-117.0,13.27213478230853
350,-11.0,3.611654437760331
351,-114.0,9.203041436920891
352,-14.0,3.061058576578452
353,-100.0,68.79175000853573
354,-101.0,34.20795750418251
355,-100.0,66.06759670819773
356,-26.0,2.186987988025486
357,-104.0,14.209946480559788
358,-108.0,11.020067107904747
359,-103.0,15.609137143400748
360,-8.0,0.5635668823674386
361,-13.0,0.7306444633511651
362,-25.0,6.116456157070624
363,-21.0,4.232191622619081
364,-106.0,11.805794829686375
365,-14.0,0.7455354109672941
366,-101.0,33.20551676445165
367,-107.0,8.344516975556873
368,-9.0,0.6020485571783188
369,-13.0,0.719666330593629
370,-110.0,6.228298454754886
371,-103.0,14.264017034585038
372,-107.0,9.273147123592167
373,-107.0,9.098933518436052
374,-15.0,0.750917346780498
375,-106.0,10.502685829284546
376,-15.0,0.7460718971706721
377,-102.0,22.485426868202364
378,-8.0,0.5307198671250349
379,-104.0,13.624148980511814
380,-6.0,0.3736473050245766
381,-109.0,14.47384380124149
382,-6.0,0.37213651289170363
383,-13.0,3.8963023615022347
384,-11.0,4.822785662114922
385,-119.0,9.531399518682516
386,-14.0,3.197102862888247
387,-7.0,5.29877490110065
388,-20.0,2.8458597730956563
389,-7.0,0.4540496845712167
390,-8.0,0.5201637903541468
391,-26.0,3.603721979962764
392,-9.0,0.5660295943193385
393,-108.0,11.476312905442256
394,-107.0,12.796313447980529
395,-11.0,0.6451758334923864
396,-100.0,67.4221991651714
397,-11.0,0.6445482581374329
398,-15.0,5.54922276633666
399,-9.0,0.5630054681183602
400,-100.0,66.07375518186798
401,-26.0,4.151915525047329
402,-16.0,3.189857914052199
403,-104.0,13.85091548876164
404,-106.0,10.405565493091647
405,-105.0,11.479504703642675
406,-113.0,15.56583589489241
407,-13.0,0.681951672325641
408,-117.0,9.719287983142177
409,-9.0,0.5509899325747836
410,-110.0,6.530387432142049
411,-12.0,0.6565164208027265
412,-103.0,14.176369473642003
413,-7.0,0.4164755345623794
414,-103.0,24.736351334166834
415,-19.0,2.605122621240731
416,-107.0,9.131407031934035
417,-14.0,0.6982477517918919
418,-101.0,33.21287935422613
419,-10.0,4.4048562037657994
420,-11.0,0.6153115284431498
421,-8.0,0.47839710323247236
422,-113.0,8.892536720343442
423,-10.0,0.5729280831808966
424,-18.0,4.751604753489591
425,-13.0,3.2734101994682865
426,-103.0,16.7942362790021
427,-100.0,64.8030228953838
428,-7.0,0.3954154245759471
429,-9.0,0.5292410964242578
430,-110.0,6.295091786026304
431,-11.0,0.6083093577465738
432,-15.0,0.7077664299406466
433,-105.0,11.614377532958606
434,-6.0,0.2841487925010648
435,-11.0,3.8554379576441846
436,-7.0,0.3839810316669114
437,-16.0,0.7248510616722976
438,-103.0,16.579497777818297
439,-107.0,13.437414723216222
440,-103.0,16.446759476206417
441,-6.0,0.2729723577232393
442,-119.0,12.134899819264371
443,-9.0,0.510819297261624
444,-102.0,18.472669864594003
445,-13.0,3.482772676937145
446,-9.0,0.5116030835189732
447,-16.0,5.944969733340191
448,-101.0,33.29368071399099
449,-103.0,15.947377341414596
450,-8.0,0.4331673461810968
451,-9.0,0.5061211796285437
452,-108.0,8.02858998712265
453,-7.0,0.35130610331664863
454,-105.0,10.882441223412064
455,-17.0,2.9974602662209513
456,-9.0,0.5006956755874861
457,-9.0,0.5005331465434346
458,-12.0,0.6182282191769031
459,-12.0,0.6231234932121388
460,-100.0,65.55298916159731
461,-9.0,4.553922028712514
462,-14.0,0.6666408009872381
463,-9.0,0.48079817658063967
464,-102.0,18.093758730098624
465,-103.0,16.48931629174904
466,-7.0,5.7750370620648654
467,-6.0,0.23699209932873622
468,-6.0,0.23576830330562468
469,-104.0,13.129589578284097
470,-101.0,30.707760653766652
471,-9.0,4.480873214898619
472,-16.0,3.6524829610246554
473,-102.0,22.53068316854125
474,-7.0,0.3388404680454208
475,-110.0,10.62523263540401
476,-9.0,6.3439068021938905
477,-7.0,0.3336035657366021
478,-10.0,4.174100023535157
479,-10.0,0.5182860022829752
480,-10.0,4.13367018914754
481,-7.0,7.646828252880314
482,-10.0,0.5308896773925523
483,-9.0,0.47904559446943906
484,-116.0,7.371928197973811
485,-8.0,0.39846503647339204
486,-106.0,9.549320670026265
487,-15.0,3.249788867767043
488,-104.0,13.457996990232118
489,-6.0,6.297966320386916
490,-17.0,2.873835286659104
491,-7.0,0.3201621938599967
492,-118.0,11.288219575479726
493,-118.0,8.381813026416705
494,-10.0,4.100790625641002
495,-104.0,19.341336351193423
496,-6.0,0.20269921323025816
497,-107.0,7.488676213900938
498,-6.0,0.200639097779135
499,-101.0,31.880742535238657
500,-14.0,9.00989948847538
501,-8.0,0.3977364148135651
502,-9.0,0.45074964683992774
503,-6.0,0.19444179408276083
504,-9.0,0.46055908820216973
505,-103.0,13.699382724574935
506,-10.0,5.2271267912150785
507,-9.0,0.45853895787941606
508,-11.0,0.5402350316738885
509,-6.0,6.158959305673867
510,-7.0,0.3021426452262342
511,-102.0,21.15963199860789
512,-7.0,0.3008800684579435
513,-100.0,66.25732884430502
514,-10.0,4.243564566741499
515,-7.0,0.29916757137316835
516,-11.0,3.8008418609130334
517,-16.0,3.0484017426793564
518,-13.0,3.4149832472777724
519,-7.0,0.29504054801258184
520,-6.0,0.1765671213253602
521,-9.0,0.4497969819640828
522,-10.0,0.5008378854178956
523,-17.0,5.47422694812516
524,-103.0,16.03566480243093
525,-132.0,9.752102889143968
526,-8.0,4.651420391951031
527,-8.0,0.3732549600752162
528,-9.0,4.19180590731938
529,-19.0,2.765281365629355
530,-10.0,0.4928741284692391
531,-10.0,0.46896068112134814
532,-100.0,67.48751956627802
533,-12.0,3.6435089429242637
534,-23.0,5.772858918592095
535,-8.0,0.369747252019339
536,-9.0,0.4334070319269482
537,-10.0,4.024097673157784
538,-6.0,0.15688991012644918
539,-100.0,66.13776917495247
540,-10.0,0.48692946937877835
541,-108.0,15.851038344260258
542,-7.0,0.2512905976463639
543,-7.0,0.272606000653969
544,-104.0,19.17810070730444
545,-7.0,0.27300095233773736
546,-105.0,11.702303352417005
547,-6.0,0.1505038089961085
548,-6.0,0.1496028382207739
549,-9.0,4.551411905129909
550,-10.0,0.4685552296398018
551,-6.0,0.1469160004854848
552,-6.0,0.1460228571646455
553,-7.0,0.2672557625625158
554,-8.0,0.3139143953290121
555,-7.0,0.26502282687452483
556,-13.0,3.3615996936124186
557,-7.0,0.26423257273224005
558,-7.0,0.2634772303064241
559,-12.0,0.5677195142934804
560,-9.0,0.4211239230307581
561,-8.0,0.35230205458496683
562,-7.0,0.25878295935840184
563,-8.0,0.3510275107938635
564,-6.0,0.13385339818325268
565,-6.0,0.13300532885568578
566,-10.0,4.072914701844707
567,-8.0,0.34793697746450214
568,-103.0,15.871198976382527
569,-6.0,0.12964674472584978
570,-9.0,0.4189771052584841
571,-102.0,21.437603443438203
572,-9.0,0.4155439032314385
573,-16.0,7.917371754221541
574,-103.0,15.551585864972438
575,-105.0,10.595965968336413
576,-7.0,0.24709167041384333
577,-16.0,5.108819891771191
578,-7.0,0.24694583312847654
579,-103.0,16.283886428030566
580,-7.0,0.24551947309473063
581,-107.0,13.640562389178275
582,-108.0,7.53987144248514
583,-8.0,5.0162686065056
584,-111.0,9.365958732125462
585,-9.0,0.41021105397927454
586,-7.0,0.24079857507507002
587,-13.0,3.8424337966907838
588,-6.0,0.11270504303732225
589,-8.0,0.3339351580085594
590,-7.0,0.23813353118880023
591,-8.0,0.32543606230120137
592,-103.0,15.226928198440412
593,-119.0,9.084291161918504
594,-105.0,10.274553910643958
595,-8.0,4.463010960978401
596,-7.0,0.2329268343793013
597,-8.0,0.3266764132405462
598,-106.0,14.539011822301763
599,-6.0,0.10284493932669081
600,-6.0,0.10210458987641506
601,-7.0,0.22974354645799808
602,-6.0,5.688293921115335
603,-101.0,32.04073679434284
604,-8.0,0.32493574969824435
605,-7.0,0.22729196962369155
606,-8.0,0.3231186293769558
607,-6.0,0.09711682897462164
608,-6.0,0.09642212137510296
609,-107.0,14.083851898134046
610,-9.0,0.372891152612951
611,-6.0,0.09369127816604468
612,-7.0,4.856551933214182
613,-6.0,0.0923584963501509
614,-6.0,0.09169209871734736
615,-106.0,9.125915425863344
616,-6.0,0.09036707223972791
617,-6.0,0.08970847521518809
618,-18.0,4.8791711362292975
619,-107.0,11.521146775155858
620,-6.0,0.08775272556255968
621,-103.0,15.010173998715675
622,-6.0,0.08647954415624752
623,-100.0,67.36094972343032
624,-107.0,8.280081885640005
625,-7.0,0.21589907071117073
626,-7.0,0.21536039362771303
627,-16.0,2.7660246938600164
628,-6.0,0.08273541544285322
629,-8.0,0.3115943914831272
630,-7.0,0.21273006213057968
631,-8.0,0.3080032927220152
632,-122.0,7.690081538903193
633,-8.0,0.3008597816254606
634,-106.0,9.129060106908193
635,-7.0,0.209631898981327
636,-7.0,0.2077387093745002
637,-105.0,15.861611810405742
638,-11.0,0.4865748233608118
639,-30.0,6.834378840206067
640,-6.0,0.07554624677319638
641,-7.0,0.20703950901444304
642,-8.0,0.2928470538177162
643,-14.0,3.628562412444443
644,-9.0,4.546005427590057
645,-8.0,0.28987572162810066
646,-110.0,11.04810131538498
647,-8.0,5.024533260630318
648,-6.0,0.07091162411973774
649,-8.0,0.30179564038052853
650,-6.0,0.0697787433290659
651,-104.0,12.37087497855509
652,-100.0,67.25490286273748
653,-9.0,0.36173962505655033
654,-10.0,0.43892857699773485
655,-6.0,0.06700994734144627
656,-8.0,0.2959060903534348
657,-6.0,0.06594029864237534
658,-6.0,0.0654052585331365
659,-6.0,0.0648728964768812
660,-103.0,14.796972993189621
661,-32.0,3.154246073127456
662,-109.0,10.333949403211564
663,-10.0,4.114682532284592
664,-19.0,5.662437491617538
665,-10.0,4.129654260776007
666,-6.0,0.06122210605647255
667,-7.0,0.1932123691385458
668,-6.0,0.060203212749621315
669,-101.0,32.0467229832629
670,-9.0,0.37058226581235637
671,-7.0,0.1927603233514524
672,-6.0,0.05773970960555582
673,-6.0,0.0572613421592448
674,-12.0,3.473650309818185
675,-6.0,0.05631159455100356
676,-101.0,31.742074248499755
677,-13.0,3.315070716657526
678,-103.0,15.23380931571564
679,-6.0,5.350613279310216
680,-6.0,0.05399922254226939
681,-6.0,0.0535464177326504
682,-103.0,23.380096632115798
683,-8.0,0.28948605051800885
684,-8.0,0.2889232546223974
685,-6.0,0.05175946207596024
686,-10.0,3.857979896836415
687,-8.0,4.047753950957291
688,-8.0,0.26645850821964956
689,-11.0,3.5342368874996777
690,-6.0,0.049558098109648584
691,-7.0,0.18496969874629993
692,-8.0,0.2607082467094292
693,-8.0,0.28574902208738284
694,-8.0,0.22641201172981817
695,-9.0,0.35965931611834245
696,-6.0,0.04663053954641433
697,-6.0,0.04622735267011526
698,-8.0,0.28378187961209816
699,-119.0,9.744865507608932
700,-100.0,67.15034040582825
701,-8.0,4.671558530619683
702,-10.0,4.266469283623865
703,-7.0,0.17308986338523163
704,-10.0,3.9498566939822473
705,-8.0,0.27638822230574805
706,-6.0,0.04271247181528276
707,-7.0,0.1791472459443739
708,-6.0,0.041966637168936095
709,-9.0,0.30327561741707226
710,-8.0,4.5893908627733015
711,-7.0,0.17370255810148624
712,-101.0,31.43725051696591
713,-6.0,0.04014072123400125
714,-6.0,0.03978718663398897
715,-6.0,0.0394357301282412
716,-104.0,11.706059430067455
717,-6.0,0.03873907128371917
718,-6.0,0.03839387790040327
719,-7.0,0.16764891627308334
720,-12.0,3.3366900700938174
721,-7.0,0.16494823704255573
722,-6.0,4.996922290119967
723,-7.0,0.1742661874547983
724,-7.0,0.1396780147025858
725,-6.0,0.03603754166172152
726,-10.0,0.3700575967622985
727,-12.0,3.8301500936124007
728,-8.0,0.2570856604962749
729,-10.0,3.846116314498583
730,-6.0,0.03441783883602456
731,-6.0,0.034096240456790106
732,-8.0,9.981558886435796
733,-6.0,0.03345984751341926
734,-24.0,5.366802479895861
735,-6.0,0.03283253164614854
736,-100.0,66.43411817355675
737,-6.0,0.03252230816349198
738,-9.0,0.34844342009871715
739,-107.0,8.360031098813947
740,-6.0,4.887806219871991
741,-7.0,0.15961231851382823
742,-110.0,9.700752820989361
743,-6.0,0.030421474738629568
744,-103.0,15.897857978625654
745,-104.0,12.788430605543667
746,-22.0,2.443909426492156
747,-6.0,0.02926647698654476
748,-6.0,0.028983362807885327
749,-10.0,3.9552876447496295
750,-6.0,0.028423810928476827
751,-7.0,0.1597227085517117
752,-6.0,0.02787308047326259
753,-6.0,0.027600993274512948
754,-8.0,0.19629728463055202
755,-6.0,0.027063315357644946
756,-6.0,0.026797700946898335
757,-9.0,0.3444217708258448
758,-6.0,0.02601820473214056
759,-6.0,0.025764050214500105
760,-6.0,0.02551189269881308
761,-6.0,0.02526172259074011
762,-104.0,26.343577821558057
763,-6.0,0.025013530288755397
764,-8.0,0.23018683653450717
765,-104.0,12.529385538305782
766,-101.0,30.791531904549977
767,-14.0,5.747980623283722
768,-6.0,0.023804777125606986
769,-101.0,30.53736350245109
770,-6.0,0.02333357315839783
771,-8.0,4.534775177021594
772,-6.0,0.02287547102498962
773,-102.0,20.293312766058182
774,-7.0,0.16112204297063656
775,-6.0,0.02220178441041672
776,-10.0,8.65147403011206
777,-6.0,0.021761622698906358
778,-102.0,23.62458601703865
779,-6.0,0.021333713851875935
780,-6.0,0.021122292798257596
781,-104.0,12.936411819949
782,-8.0,0.2540507220453933
783,-15.0,3.063429774991828
784,-6.0,0.020291155703113867
785,-12.0,3.374158047400577
786,-6.0,0.01988231082092573
787,-105.0,10.618089833341816
788,-6.0,0.019480400661197123
789,-6.0,0.019281991905892804
790,-8.0,4.903327930702872
791,-6.0,0.018890215114394537
792,-7.0,0.157010780364164
793,-6.0,0.018505090623336478
794,-6.0,0.018314997419697127
795,-6.0,0.018126536695512823
796,-12.0,3.6084275463780933
797,-6.0,0.017754472293281087
798,-16.0,6.283551984522562
799,-8.0,0.21639281802878374
800,-6.0,0.017208367877429447
801,-103.0,14.07666148487036
802,-7.0,0.15626906636651286
803,-6.0,0.0166764153044352
804,-6.0,0.016502196329835628
805,-6.0,0.016329510243576466
806,-6.0,0.016158347309816024
807,-6.0,0.015988697823563602
808,-6.0,0.015820552109966208
809,-7.0,0.1542414870143558
810,-107.0,19.80685409344555
811,-6.0,0.015325041295243128
812,-6.0,0.015162814504658728
813,-12.0,3.6504816155988737
814,-18.0,4.762476129859155
815,-12.0,3.298920736547576
816,-6.0,0.014225029336428533
817,-100.0,65.74428686420782
818,-8.0,4.787792766902768
819,-6.0,0.01392219632208569
820,-6.0,0.013772910867357416
821,-10.0,4.821313839221613
822,-6.0,0.013478544032981524
823,-104.0,12.806497455490723
824,-7.0,0.15416260567667056
825,-6.0,0.013047333290861015
826,-6.0,0.012906308681868964
827,-6.0,0.012766621789075228
828,-102.0,20.607971737807077
829,-7.0,0.15133393892471275
830,-10.0,0.38332400622430984
831,-107.0,8.02245758093305
832,-10.0,3.8067997848155835
833,-8.0,3.8955364981737794
834,-9.0,0.3167053691446863
835,-8.0,4.683522645412067
836,-8.0,0.19622606715050242
837,-17.0,4.9471721166235625
838,-9.0,4.0847251368252016
839,-6.0,0.011064703647820806
840,-100.0,65.07978892728738
841,-6.0,0.01094166613298947
842,-22.0,4.790361344516277
843,-6.0,4.765940948928026
844,-9.0,4.377875239716552
845,-6.0,0.010461864517180267
846,-6.0,0.010344952623598433
847,-8.0,4.763425134398059
848,-113.0,15.936986143480786
849,-8.0,0.24508015569886601
850,-7.0,0.1478762596381779
851,-6.0,0.009889136120764974
852,-11.0,4.182088854870928
853,-6.0,0.009668128602113227
854,-6.0,0.00955931081260066
855,-8.0,0.2496554934659618
856,-8.0,0.24260383956754716
857,-10.0,0.3714449306147528
858,-6.0,0.008835050964269009
859,-7.0,4.132064638331186
860,-101.0,30.98408561520819
861,-6.0,0.008545744066399205
862,-6.0,0.008452152282463543
863,-6.0,0.008359454934953029
864,-105.0,10.7375440511475
865,-6.0,0.008176715245104956
866,-6.0,0.008086658893668922
867,-6.0,0.007997468957677223
868,-102.0,32.1896311412145
869,-11.0,0.35272863414487404
870,-11.0,0.40844725416701766
871,-100.0,65.09036590332954
872,-6.0,0.0075677969034522174
873,-104.0,12.443816707863576
874,-6.0,0.007401951028945568
875,-7.0,0.1457624581552517
876,-7.0,5.3766633003815985
877,-8.0,0.22345188483496095
878,-6.0,0.007079742031088798
879,-6.0,0.007000327309711026
880,-6.0,0.006921708138337497
881,-6.0,0.0068438775319389356
882,-6.0,5.983724900230883
883,-6.0,0.0067668285710057825
884,-7.0,0.10790149832995885
885,-6.0,0.006615041706259743
886,-7.0,0.14297269852654423
887,-7.0,0.14022536371231234
888,-105.0,10.185120921630338
889,-6.0,0.006320478966313214
890,-6.0,0.006248679011611895
891,-8.0,0.18489735144564706
892,-6.0,0.006107244817864732
893,-6.0,0.006037598422244643
894,-6.0,0.005968657794162687
895,-6.0,0.005900416933912633
896,-8.0,0.18103850028366847
897,-7.0,0.10506641492028822
898,-9.0,4.48466009638989
899,-11.0,3.8833936862037945
900,-8.0,0.17380274388404254
901,-8.0,0.16626356417280855
902,-9.0,0.2977924581822694
903,-6.0,0.005255850180734971
904,-8.0,0.2179429998098539
905,-7.0,0.1347823419978201
906,-6.0,0.005076139946178393
