episode,return,avg_td
161,-6.0,0.11068417919999995
162,-102.0,63.92778275293134
163,-27.0,0.10847049561599997
164,-16.0,0.10630108570368002
165,-108.0,66.66479658495345
166,-6.0,0.10417506398960641
167,-6.0,0.10209156270981423
168,-6.0,0.10004973145561791
169,-108.0,62.74333796230913
170,-106.0,41.432847592010994
171,-9.0,0.0980487368265055
172,-12.0,0.09608776208997538
173,-100.0,63.6442444774742
174,-109.0,73.1183719208957
175,-106.0,75.91101906799008
176,-105.0,55.21133034800654
177,-6.0,0.09416600684817589
178,-12.0,0.09228268671121231
179,-105.0,68.81729121966653
180,-8.0,0.09043703297698802
181,-116.0,63.80068706581183
182,-17.0,0.08862829231744829
183,-118.0,83.56792701405054
184,-109.0,54.06109429908974
185,-13.0,0.08685572647109929
186,-103.0,50.292913790286185
187,-29.0,0.08511861194167736
188,-115.0,72.78621179739153
189,-24.0,0.08341623970284384
190,-104.0,78.64673921496345
191,-20.0,0.08174791490878697
192,-10.0,0.08011295661061124
193,-24.0,0.078510697478399
194,-117.0,54.447644362019915
195,-112.0,61.34035339423529
196,-46.0,0.07694048352883098
197,-114.0,75.03285984870917
198,-110.0,53.84020176622364
199,-123.0,63.93018313110581
200,-101.0,62.65157946848369
201,-9.0,0.07540167385825436
202,-118.0,75.84915139978992
203,-113.0,58.27333572452352
204,-9.0,0.07389364038108925
205,-22.0,0.07241576757346746
206,-103.0,77.6696062595415
207,-12.0,0.07096745222199807
208,-107.0,52.28244737225298
209,-119.0,73.9710535805157
210,-8.0,0.06954810317755811
211,-122.0,53.25466135874159
212,-8.0,0.06815714111400695
213,-118.0,71.46081935078442
214,-21.0,0.06679399829172683
215,-106.0,71.63530965535715
216,-37.0,0.06545811832589232
217,-110.0,66.32675979363688
218,-110.0,63.75858459778792
219,-115.0,68.60238657675303
220,-118.0,67.86503019981203
221,-103.0,55.49841497573669
222,-122.0,51.400290022521254
223,-119.0,53.207023791333754
224,-113.0,62.93745677765484
225,-9.0,0.06414895595937442
226,-175.0,71.70812026392697
227,-13.0,0.06286597684018691
228,-8.0,0.06160865730338316
229,-8.0,0.060376484157315446
230,-7.0,0.059168954474169144
231,-7.0,0.05798557538468574
232,-102.0,52.66591144153113
233,-6.0,0.05682586387699207
234,-6.0,0.05568934659945224
235,-7.0,0.05457555966746319
236,-8.0,0.05348404847411392
237,-6.0,1.2
238,-8.0,0.05241436750463169
239,-16.0,0.05136608015453903
240,-6.0,0.050338758551448204
241,-13.0,0.04933198338041922
242,-106.0,62.60011407519281
243,-14.0,1.0
244,-6.0,0.04834534371281085
245,-107.0,56.222089474409174
246,-8.0,0.04737843683855458
247,-103.0,68.21169077155379
248,-6.0,0.04643086810178354
249,-103.0,52.42774661002981
250,-117.0,53.263032133650796
251,-15.0,0.045502250739747896
252,-102.0,40.6568682096187
253,-12.0,0.04459220572495293
254,-109.0,62.70431341975632
255,-115.0,61.45022715136119
256,-40.0,0.043700361610453875
257,-6.0,0.04282635437824478
258,-7.0,0.041969827290679884
259,-102.0,51.68071566536121
260,-13.0,0.04113043074486633
261,-106.0,89.72011352834458
262,-103.0,60.22122260833397
263,-13.0,0.04030782212996897
264,-6.0,0.03950166568736957
265,-8.0,0.038711632373622185
266,-6.0,0.037937399726149734
267,-6.0,0.03717865173162671
268,-10.0,0.03643507869699414
269,-6.0,0.035706377123054245
270,-6.0,0.034992249580593215
271,-11.0,0.03429240458898131
272,-6.0,0.03360655649720168
273,-103.0,59.89551075514075
274,-106.0,67.00911147996544
275,-6.0,0.03293442536725766
276,-6.0,0.032275736859912474
277,-13.0,0.03163022212271427
278,-7.0,0.030997617680259992
279,-8.0,0.030377665326654757
280,-108.0,68.29344787040665
281,-6.0,0.029770112020121697
282,-6.0,0.029174709779719254
283,-103.0,52.415129717509984
284,-102.0,68.81099407390116
285,-12.0,0.028591215584124918
286,-106.0,53.28140727903622
287,-121.0,60.47838929545959
288,-14.0,0.028019391272442462
289,-106.0,65.50884235481938
290,-15.0,0.02745900344699359
291,-40.0,0.0269098233780537
292,-116.0,66.51729427143779
293,-28.0,0.026371626910492663
294,-7.0,0.025844194372282803
295,-104.0,53.34055015074599
296,-6.0,0.025327310484837162
297,-26.0,0.02482076427514046
298,-105.0,60.71007249141708
299,-6.0,0.024324348989637645
300,-7.0,0.023837862009844946
301,-8.0,0.023361104769648033
302,-8.0,0.022893882674255073
303,-105.0,51.32460114100955
304,-6.0,0.022436005020769922
305,-6.0,0.02198728492035451
306,-10.0,0.02154753922194741
307,-6.0,0.02111658843750841
308,-104.0,59.104446222634806
309,-102.0,65.28734108265435
310,-6.0,0.020694256668758237
311,-10.0,0.02028037153538309
312,-107.0,66.2841071652619
313,-11.0,0.01987476410467548
314,-6.0,0.01947726882258194
315,-6.0,0.0190877234461303
316,-6.0,0.018705968977207665
317,-6.0,0.01833184959766354
318,-6.0,0.017965212605710268
319,-8.0,0.0176059083535961
320,-12.0,0.017253790186524176
321,-106.0,65.18920023993361
322,-8.0,0.016908714382793733
323,-6.0,0.01657054009513781
324,-8.0,0.01623912929323501
325,-7.0,0.015914346707370353
326,-9.0,0.015596059773222981
327,-6.0,0.015284138577758566
328,-8.0,0.014978455806203383
329,-8.0,0.014678886690079329
330,-12.0,0.014385308956277765
331,-105.0,60.44640266300149
332,-9.0,0.014097602777152218
333,-8.0,0.013815650721609174
334,-30.0,0.8571428571428571
335,-100.0,59.23747460974146
336,-100.0,58.05272511754663
337,-105.0,50.735726959336276
338,-107.0,54.247367281054814
339,-106.0,62.354887186023454
340,-17.0,0.013539337707176968
341,-10.0,0.013268550953033476
342,-100.0,56.89167061519569
343,-102.0,53.16241993543372
344,-131.0,52.099171536725045
345,-10.0,0.01300317993397282
346,-9.0,0.012743116335293347
347,-9.0,0.01248825400858744
348,-112.0,78.00660049540656
349,-9.0,0.012238488928415725
350,-6.0,0.01199371914984737
351,-6.0,0.011753844766850374
352,-17.0,0.011518767871513402
353,-108.0,59.75676688660581
354,-104.0,50.23813015148366
355,-125.0,60.330144656559725
356,-6.0,0.01128839251408309
357,-103.0,51.05718810599054
358,-9.0,0.011062624663801479
359,-106.0,54.596626430100216
360,-108.0,57.36604209747748
361,-122.0,50.03604434387073
362,-8.0,0.010841372170525498
363,-9.0,0.010624544727114937
364,-20.0,0.010412053832572599
365,-27.0,0.010203812755921193
366,-110.0,71.35018666591539
367,-101.0,50.18118839924703
368,-19.0,0.00999973650080277
369,-14.0,0.009799741770786685
370,-102.0,56.21872125552793
371,-16.0,0.009603746935370916
372,-6.0,0.009411671996663484
373,-104.0,65.79036374506917
374,-103.0,48.4439112175021
375,-6.0,0.009223438556730246
376,-6.0,0.009038969785595596
377,-8.0,0.008858190389883669
378,-8.0,0.008681026582086027
379,-104.0,64.39083463337778
380,-6.0,0.00850740605044431
381,-6.0,0.008337257929435404
382,-104.0,61.463978513678796
383,-8.0,0.008170512770846683
384,-11.0,0.75
385,-6.0,0.008007102515429798
386,-17.0,0.6666666666666667
387,-10.0,0.007846960465121233
388,-8.0,0.6
389,-7.0,0.007690021255818857
390,-6.0,0.007536220830702489
391,-6.0,0.007385496414088477
392,-6.0,0.007237786485806752
393,-7.0,0.007093030756090579
394,-6.0,0.006951170140968799
395,-8.0,0.006812146738149449
396,-6.0,0.0066759038033864515
397,-10.0,0.006542385727318689
398,-6.0,0.006411538012772278
399,-6.0,0.006283307252516801
400,-105.0,57.36649621114158
401,-6.0,0.006157641107466416
402,-9.0,0.006034488285317052
403,-106.0,46.773431520346854
404,-6.0,0.0059137985196107135
405,-100.0,56.194618802812904
406,-9.0,0.005795522549218446
407,-11.0,0.005679612098234088
408,-9.0,0.005566019856269366
409,-8.0,0.005454699459144008
410,-6.0,0.005345605469961101
411,-7.0,0.00523869336056193
412,-103.0,59.666235556081745
413,-8.0,0.005133919493350736
414,-6.0,0.005031241103483741
415,-7.0,0.004930616281414113
416,-6.0,0.0048320039557858685
417,-6.0,0.004735363876670173
418,-106.0,58.00884012396836
419,-8.0,0.0046406565991368165
420,-101.0,49.52652052124619
421,-6.0,0.004547843467154089
422,-105.0,56.44103363413138
423,-103.0,46.52934088738822
424,-6.0,0.004456886597810961
425,-104.0,59.374801056399704
426,-7.0,0.004367748865854781
427,-103.0,45.075298984657344
428,-105.0,54.95574327533845
429,-11.0,0.004280393888537737
430,-6.0,0.004194786010766949
431,-6.0,0.004110890290551561
432,-7.0,0.004028672484740481
433,-102.0,64.7704896909054
434,-6.0,0.5454545454545454
435,-6.0,0.003948099035045671
436,-6.0,0.0038691370543447734
437,-105.0,77.10593082422412
438,-10.0,0.0037917543132578446
439,-9.0,0.003715919226992659
440,-105.0,71.56395109130347
441,-103.0,53.546621652893876
442,-8.0,0.003641600842452797
443,-8.0,0.003568768825603752
444,-104.0,57.73465985299296
445,-105.0,52.20795611157153
446,-6.0,0.0034973934490917236
447,-6.0,0.5
448,-7.0,0.003427445580109878
449,-8.0,0.0033588966685076382
450,-105.0,58.44256866660977
451,-105.0,55.160092510713056
452,-103.0,50.934591328362465
453,-106.0,70.12434134347744
454,-104.0,55.59633911769693
455,-6.0,0.00329171873513745
456,-6.0,0.0032258843604346943
457,-10.0,0.0031613666732259738
458,-104.0,45.0115694215325
459,-10.0,0.003098139339761441
460,-6.0,0.0030361765529661744
461,-8.0,0.0029754530219068265
462,-104.0,67.93295567649378
463,-6.0,0.002915943961468659
464,-102.0,63.10970790395911
465,-103.0,44.95453762282624
466,-9.0,0.0028576250822393012
467,-102.0,56.90460633327794
468,-6.0,0.0028004725805945707
469,-103.0,49.721862963401456
470,-6.0,0.002744463128982688
471,-110.0,55.44551386319389
472,-6.0,0.0026895738664030056
473,-7.0,0.0026357823890749144
474,-105.0,48.56554056890375
475,-10.0,0.0025830667412933828
476,-7.0,0.0025314054064675684
477,-7.0,0.002480777298338177
478,-14.0,0.002431161752371458
479,-6.0,0.002382538517324062
480,-10.0,0.002334887746977543
481,-45.0,0.002288189992037948
482,-6.0,0.0022424261921971667
483,-19.0,0.0021975776683532677
484,-8.0,0.0021536261149861513
485,-117.0,54.7618757325954
486,-116.0,50.22596015107805
487,-10.0,0.46153846153846156
488,-8.0,0.002110553592686415
489,-11.0,0.0020683425208326556
490,-23.0,0.002026975670415987
491,-8.0,0.001986436157007665
492,-8.0,0.0019467074338674895
493,-6.0,0.0019077732851900953
494,-7.0,0.0018696178194862467
495,-8.0,0.0018322254630964707
496,-6.0,0.0017955809538345857
497,-102.0,53.45802154848599
498,-6.0,0.0017596693347579073
499,-104.0,66.83282706203939
500,-6.0,0.001724475948062798
501,-8.0,0.0016899864291015643
502,-14.0,0.0016561867005194797
503,-106.0,57.326894247463464
504,-8.0,0.001623062966509048
505,-105.0,53.11712612142739
506,-8.0,0.0015906017071788403
507,-10.0,0.0015587896730352435
508,-7.0,0.001527613879574563
509,-8.0,0.0014970616019830407
510,-6.0,0.0014671203699433422
511,-8.0,0.0014377779625445175
512,-102.0,52.90530859361219
513,-6.0,0.0014090224032936582
514,-7.0,0.0013808419552278073
515,-6.0,0.0013532251161232356
516,-10.0,0.0013261606138007531
517,-6.0,0.4285714285714286
518,-6.0,0.0012996374015247225
519,-6.0,0.0012736446534942214
520,-7.0,0.0012481717604243547
521,-6.0,0.00122320832521583
522,-6.0,0.0011987441587114622
523,-6.0,0.0011747692755372796
524,-6.0,0.0011512738900265607
525,-8.0,0.0011282484122260295
526,-6.0,0.0011056834439815422
527,-9.0,0.0010835697751019335
528,-6.0,0.0010618983795999126
529,-7.0,0.0010406604120078988
530,-8.0,0.0010198472037676876
531,-6.0,0.0009994502596922805
532,-103.0,48.56549450035596
533,-6.0,0.0009794612544984371
534,-10.0,0.0009598720294085039
535,-7.0,0.0009406745888203005
536,-8.0,0.0009218610970438412
537,-8.0,0.0009034238751030044
538,-104.0,47.509722880783
539,-100.0,57.826590900192585
540,-7.0,0.0008853553976009287
541,-6.0,0.0008676482896489146
542,-7.0,0.4
543,-6.0,0.000850295323855943
544,-6.0,0.000833289417378813
545,-6.0,0.0008166236290312323
546,-6.0,0.0008002911564506388
547,-6.0,0.0007842853333216437
548,-9.0,0.0007685996266552086
549,-8.0,0.0007532276341221111
550,-7.0,0.0007381630814397022
551,-8.0,0.0007233998198109548
552,-8.0,0.0007089318234146935
553,-8.0,0.0006947531869464507
554,-6.0,0.0006808581232075062
555,-101.0,50.904957918797194
556,-10.0,0.0006672409607433316
557,-6.0,0.0006538961415284428
558,-8.0,0.0006408182186978806
559,-6.0,0.0006280018543238786
560,-7.0,0.0006154418172373832
561,-6.0,0.0006031329808926511
562,-6.0,0.0005910703212748114
563,-6.0,0.0005792489148492841
564,-6.0,0.0005676639365522762
565,-8.0,0.0005563106578212462
566,-8.0,0.0005451844446647813
567,-6.0,0.0005342807557714435
568,-6.0,0.0005235951406560302
569,-109.0,91.125
570,-6.0,0.0005131232378429162
571,-100.0,57.187929759762625
572,-6.0,0.0005028607730860335
573,-6.0,0.0004928035576242662
574,-100.0,56.04417116456737
575,-105.0,52.80298883472042
576,-7.0,0.0004829474864718186
577,-8.0,0.0004732885367423334
578,-8.0,0.0004638227660075378
579,-6.0,0.00045454631068742035
580,-6.0,0.00044545538447371413
581,-6.0,0.0004365462767842443
582,-100.0,54.92328774127603
583,-7.0,0.00042781535124858383
584,-6.0,0.0004192590442235744
585,-6.0,0.0004108738633391562
586,-7.0,0.0004026563860723975
587,-10.0,0.0003946032583509451
588,-8.0,0.00038671119318389735
589,-6.0,0.0003789769693202105
590,-103.0,46.498877713106765
591,-6.0,0.0003713974299337508
592,-10.0,0.00036396948133510243
593,-9.0,0.00035669009170835597
594,-6.0,0.00034955628987420884
595,-8.0,0.00034256516407671356
596,-12.0,0.00033571386079522814
597,-6.0,0.000328999583579348
598,-6.0,0.00032241959190770775
599,-6.0,0.0003159712000695425
600,-9.0,0.00030965177606812055
601,-7.0,0.00030345874054671373
602,-6.0,0.0002973895657357728
603,-9.0,0.0002914417744210862
604,-102.0,49.69959941963329
605,-102.0,53.254205395837616
606,-6.0,0.0002856129389327
607,-11.0,0.0002799006801540438
608,-6.0,0.0002743026665509296
609,-105.0,47.99377233052599
610,-6.0,0.00026881661321986883
611,-8.0,0.0002634402809554848
612,-7.0,0.0002581714753363551
613,-102.0,66.6914487066533
614,-105.0,56.64629127290434
615,-6.0,0.0002530080458296169
616,-102.0,52.77415709340716
617,-7.0,0.00024794788491300235
618,-109.0,100.99186519703008
619,-6.0,0.00024298892721474896
620,-104.0,48.58312592863063
621,-6.0,0.00023812914867049617
622,-6.0,0.00023336656569705738
623,-6.0,0.00022869923438306738
624,-104.0,66.73364031183542
625,-6.0,0.00022412524969539493
626,-9.0,0.00021964274470143152
627,-8.0,0.00021524988980736737
628,-9.0,0.00021094489201123334
629,-100.0,54.4009200020202
630,-8.0,0.00020672599417104198
631,-8.0,0.0002025914742875834
632,-6.0,0.00019853964480187614
633,-101.0,49.859847760602236
634,-103.0,47.611463410058015
635,-6.0,0.00019456885190582973
636,-103.0,46.65923414185686
637,-7.0,0.00019067747486767317
638,-29.0,0.000186863925370373
639,-7.0,0.00018312664686293
640,-104.0,46.85106346551347
641,-6.0,0.00017946411392566475
642,-7.0,0.00017587483164716033
643,-18.0,0.00017235733501419492
644,-6.0,0.0001689101883138866
645,-102.0,51.71867395153902
646,-9.0,0.00016553198454760665
647,-6.0,0.00016222134485666118
648,-6.0,0.00015897691795951907
649,-8.0,0.00015579737960036422
650,-6.0,0.00015268143200830586
651,-6.0,0.0001496278033681353
652,-6.0,0.0001466352473007415
653,-6.0,0.375
654,-115.0,53.917362357040545
655,-9.0,0.00014370254235474
656,-6.0,0.00014082849150764964
657,-11.0,0.00013801192167750553
658,-101.0,50.57031249074951
659,-9.0,0.0001352516832439088
660,-100.0,54.45794133379747
661,-7.0,0.00013254664957906837
662,-104.0,57.34280924676513
663,-8.0,0.00012989571658750254
664,-6.0,0.0001272978022557325
665,-9.0,0.00012475184621063562
666,-20.0,0.00012225680928645843
667,-8.0,0.0001198116731007115
668,-8.0,0.00011741543963872392
669,-103.0,45.72604945901972
670,-6.0,0.00011506713084596942
671,-8.0,0.00011276578822905226
672,-100.0,53.94151676809695
673,-8.0,0.00011051047246446455
674,-108.0,56.77256831128852
675,-6.0,0.00010830026301522633
676,-6.0,0.00010613425775496399
677,-8.0,0.00010401157259987137
678,-8.0,0.00010193134114788727
679,-6.0,9.989271432497837e-05
680,-7.0,9.789486003852765e-05
681,-6.0,9.593696283771713e-05
682,-6.0,9.401822358101608e-05
683,-8.0,9.213785910944239e-05
684,-8.0,0.3529411764705882
685,-6.0,9.029510192726242e-05
686,-9.0,8.848919988868609e-05
687,-6.0,8.671941589089016e-05
688,-6.0,8.498502757303683e-05
689,-8.0,8.32853270216205e-05
690,-7.0,8.161962048114368e-05
691,-8.0,7.998722807156522e-05
692,-6.0,7.838748351018943e-05
693,-6.0,0.33333333333333326
694,-10.0,7.681973383999452e-05
695,-8.0,7.528333916317909e-05
696,-6.0,7.37776723799266e-05
697,-6.0,7.2302118932277e-05
698,-6.0,7.085607655366033e-05
699,-8.0,6.943895502253827e-05
700,-104.0,68.00631636169129
701,-6.0,6.805017592204088e-05
702,-10.0,6.668917240360006e-05
703,-6.0,6.535538895557913e-05
704,-12.0,6.404828117645422e-05
705,-7.0,6.276731555288073e-05
706,-6.0,6.151196924186753e-05
707,-105.0,52.28350289167568
708,-102.0,52.52637448122871
709,-8.0,6.028172985705904e-05
710,-14.0,5.907609525990232e-05
711,-131.0,45.85286667049055
712,-6.0,5.789457335469983e-05
713,-7.0,5.6736681887659124e-05
714,-6.0,5.560194824993925e-05
715,-6.0,5.448990928491604e-05
716,-7.0,5.340011109922216e-05
717,-6.0,5.2332108877228833e-05
718,-104.0,44.93580933708074
719,-104.0,66.42477412072172
720,-6.0,5.128546669963541e-05
721,-7.0,5.025975736561161e-05
722,-6.0,4.9254562218270515e-05
723,-6.0,4.8269470973916206e-05
724,-9.0,4.7304081554400135e-05
725,-6.0,4.63579999233632e-05
726,-102.0,52.086896402899995
727,-12.0,4.543083992492036e-05
728,-10.0,4.452222312645304e-05
729,-10.0,4.363177866395507e-05
730,-6.0,4.275914309070927e-05
731,-6.0,4.190396022885068e-05
732,-8.0,4.106588102426034e-05
733,-6.0,4.024456340379068e-05
734,-6.0,3.9439672135710424e-05
735,-6.0,3.8650878693036184e-05
736,-105.0,50.61638481197884
737,-10.0,3.7877861119195444e-05
738,-6.0,3.712030389679821e-05
739,-101.0,51.75222226233966
740,-20.0,3.6377897818851146e-05
741,-6.0,3.565033986252519e-05
742,-6.0,3.4937333065254705e-05
743,-7.0,3.423858640394517e-05
744,-8.0,3.355381467584628e-05
745,-10.0,3.2882738382311594e-05
746,-6.0,3.222508361466758e-05
747,-103.0,45.04707667008395
748,-108.0,64.91512016343259
749,-7.0,3.15805819424142e-05
750,-104.0,63.47256193757853
751,-6.0,3.094897030353483e-05
752,-7.0,3.0329990897470793e-05
753,-6.0,2.972339107953914e-05
754,-6.0,2.912892325790395e-05
755,-112.0,52.5
756,-7.0,0.3157894736842105
757,-8.0,2.8546344792768075e-05
758,-100.0,55.12991022044089
759,-10.0,2.797541789689717e-05
760,-6.0,2.741590953891926e-05
761,-6.0,2.686759134817862e-05
762,-6.0,2.6330239521255017e-05
763,-12.0,2.5803634730814373e-05
764,-6.0,2.5287562036235833e-05
765,-103.0,50.30328847661598
766,-105.0,54.32292974817579
767,-8.0,0.29999999999999993
768,-8.0,2.4781810795460046e-05
769,-11.0,2.4286174579501996e-05
770,-10.0,2.3800451087963026e-05
771,-103.0,51.79750973329484
772,-104.0,57.40218380476219
773,-101.0,50.761559538628944
774,-6.0,2.3324442066208206e-05
775,-6.0,2.285795322487516e-05
776,-123.0,35.0
777,-6.0,2.2400794160382098e-05
778,-6.0,2.1952778277212204e-05
779,-114.0,49.99519002429296
780,-103.0,46.069774913140506
781,-8.0,2.1513722711641314e-05
782,-8.0,2.1083448257464e-05
783,-7.0,2.066177929227475e-05
784,-6.0,2.0248543706413713e-05
785,-8.0,1.984357283224547e-05
786,-8.0,1.944670137554727e-05
787,-102.0,66.53728372415526
788,-7.0,1.905776734800746e-05
789,-6.0,1.8676612001056192e-05
790,-6.0,1.8303079761028407e-05
791,-7.0,1.793701816577009e-05
792,-6.0,1.757827780246579e-05
793,-6.0,1.7226712246465326e-05
794,-8.0,1.6882178001553783e-05
795,-6.0,1.6544534441553793e-05
796,-16.0,1.6213643752704954e-05
797,-8.0,1.5889370877597564e-05
798,-12.0,1.5571583459994542e-05
799,-7.0,1.5260151790763565e-05
800,-6.0,1.4954948754919428e-05
801,-6.0,1.465584977977663e-05
802,-7.0,1.4362732784212184e-05
803,-6.0,1.4075478128483532e-05
804,-11.0,1.3793968565933845e-05
805,-8.0,1.3518089194586302e-05
806,-6.0,1.3247727410736765e-05
807,-8.0,1.2982772862546454e-05
808,-11.0,1.2723117405299966e-05
809,-6.0,1.2468655057218392e-05
810,-6.0,1.2219281956049599e-05
811,-10.0,1.1974896316879757e-05
812,-8.0,1.1735398390499974e-05
813,-6.0,1.1500690422661108e-05
814,-6.0,1.1270676614216768e-05
815,-106.0,57.65162363282673
816,-8.0,1.1045263081932433e-05
817,-6.0,1.0824357820293784e-05
818,-6.0,1.0607870663870145e-05
819,-6.0,1.0395713250566097e-05
820,-104.0,56.424993342766584
821,-6.0,1.0187798985539231e-05
822,-8.0,9.984043005784038e-06
823,-103.0,49.700182928996114
824,-8.0,9.784362145714987e-06
825,-7.0,9.588674902749617e-06
826,-6.0,9.396901404667979e-06
827,-7.0,9.20896337652799e-06
828,-6.0,9.024784109024075e-06
829,-6.0,8.844288426845814e-06
830,-101.0,51.375671933299486
831,-6.0,8.667402658257828e-06
832,-6.0,8.494054605123758e-06
833,-7.0,8.324173513041266e-06
834,-6.0,8.157690042809307e-06
835,-6.0,7.994536242006411e-06
836,-6.0,7.834645517124095e-06
837,-6.0,7.677952606810479e-06
838,-107.0,55.998652804173176
839,-6.0,7.524393554669828e-06
840,-100.0,56.17816211970752
841,-8.0,7.3739056836164e-06
842,-6.0,7.226427569895222e-06
843,-6.0,7.081899018546167e-06
844,-6.0,6.940261038201889e-06
845,-6.0,6.801455817440072e-06
846,-102.0,52.86193351619093
847,-6.0,6.665426701135679e-06
848,-14.0,6.5321181671462725e-06
849,-101.0,50.348158494633495
850,-8.0,6.401475803774481e-06
851,-10.0,6.273446287674567e-06
852,-8.0,6.147977361870005e-06
853,-6.0,6.02501781465925e-06
854,-6.0,5.904517458410474e-06
855,-6.0,5.786427109244485e-06
856,-105.0,46.216179560671364
857,-8.0,5.670698567050714e-06
858,-8.0,5.557284595725243e-06
859,-6.0,5.446138903852926e-06
860,-8.0,5.337216125722577e-06
861,-6.0,5.23047180323033e-06
862,-6.0,5.1258623671168735e-06
863,-9.0,5.023345119758993e-06
864,-6.0,4.9228782174060015e-06
865,-6.0,4.824420653082306e-06
866,-9.0,4.727932240045085e-06
867,-6.0,4.633373595241963e-06
868,-6.0,4.540706123323801e-06
869,-8.0,4.4498920008795295e-06
870,-7.0,4.360894160893025e-06
871,-104.0,63.54028148910471
872,-6.0,4.2736762776440784e-06
873,-6.0,4.188202752053449e-06
874,-6.0,4.104438697027923e-06
